# Num Particles: 100
# Num Cores: 4
# Total Energy: 3.214596e+02
# Iterations: 661 of 1000
# Current Time: 2018-05-07 11:59:14.649998
# Elapsed Time: 0:08:51.938194
# Avg. Step Time: 0:00:00.804748
# 
# x	y	z	vx	vy	vz
# 
 +8.2816	 -1.1702	 -3.2121	 +0.1390	 +0.4730	 -0.1341
+18.2392	 -3.6716	-22.0844	 +1.3792	 +2.8955	 -0.8076
+15.7647	-12.5268	 +1.6986	 +0.9292	 -0.3496	 -1.8058
 -4.7742	+24.9864	-20.2858	 +2.7326	 -1.4382	 -2.6688
+25.3118	-10.5186	 +0.6139	 +3.4398	 +2.0117	 +1.0513
 +2.4630	 +7.2044	 +6.9277	 +2.7402	 +4.0442	 +0.6003
+29.3717	 -7.4037	 +1.9072	 +0.6584	 +1.1760	 +1.2518
 -5.8293	 +9.8015	-16.5065	 -3.6132	 -1.1094	 +0.0511
-18.3020	-41.5804	 -1.6683	 +1.4853	 -0.4615	 +1.1095
-23.9747	+17.1488	 -6.6327	 -1.1655	 -1.9069	 -1.5125
-10.4727	+13.4764	+18.7501	 +2.9603	 -0.2828	 -1.1096
 +0.0417	 -1.9151	 +3.3655	 +0.9570	 -1.0228	 +3.2735
-45.2399	 -2.8810	-12.6805	 -7.7298	 -0.0770	 -2.8173
+38.9605	 +7.0567	-16.7990	 +1.0831	 -1.0295	 +1.4027
 -3.5605	 +4.5675	 -6.1254	 +1.6918	 -1.7710	 +3.7151
+19.1566	+13.6020	+13.0766	 -0.6985	 +0.2516	 +1.0281
-20.1295	 +0.4005	-18.5161	 -0.5928	 -0.1386	 -0.2995
 +1.8256	+10.9699	+17.8727	 +2.1069	 +2.6060	 +3.5103
 -8.9858	 +6.3833	 -8.1324	 -1.6757	 -0.4069	 -4.1980
+99.9314	-29.0662	+75.0222	 -1.2057	 -0.3241	 -0.9356
 +6.8072	 +2.4041	 +2.0656	 -1.0008	 -0.2493	 +1.9902
 +5.5776	 -6.5512	 -0.4360	 +0.1207	 -0.1205	 -2.0893
 -3.9352	 +2.9468	-12.1149	 -2.2453	 -0.1990	 +2.3718
 -6.3861	 +3.8590	 +3.8310	 -3.9079	 -1.4586	 +0.8238
 +3.1554	 +9.3241	 -6.6682	 -2.1682	 -1.9755	 +0.9957
-14.0433	+19.1351	+13.1198	 +3.6595	 -0.9681	 +1.0806
 -6.6857	-18.9699	-11.0283	 -0.2799	 -0.6262	 -1.1562
 +3.0987	 -1.1340	 -1.0782	 -4.5069	 +1.4739	 -1.8020
+16.9000	+29.6693	+21.7868	 +0.5452	 +1.2988	 +1.1857
-13.1275	-20.1007	 +6.9839	 +1.6100	 +0.9127	 +1.2084
