# Iterations: 100 of 100
# Total Energy: -6.714e+05
#    Kinetic Energy: 6.733e+05
#    Potential Energy: -1.345e+06
# Current Time: 2018-05-09 11:43:06.204824
# Elapsed Time: 0:05:47.737352
# 
# Med. Times for Sections
#    Force Computation:		1.464164
#        [1.4578761.4599551.4609221.4768631.4641641.4700731.4608101.4726911.465749]
#    Gather Particles:		0.000139
#        [0.0001390.0001400.0001380.0001390.0001410.0001400.0001380.0001390.000144]
#    Overall:		3.324651
#        [3.3125633.3514343.3081783.3269913.3512593.3274933.2907773.3246513.307564]
#    Scatter Particles:		0.002400
#        [0.0023210.0022060.0022870.0029290.0021430.0031190.0024550.0032730.002400]
#    Time Integration:		0.000095
#        [0.0000990.0000930.0000960.0000950.0001230.0000880.0001000.0000880.000092]
#    Tree Broadcast:		0.889035
#        [0.8965790.9076310.8922710.8890350.9006020.8704360.8790310.8677740.861526]
#    Tree Construction:		0.977582
#        [0.9554840.9813470.9523960.9578640.9840210.9835640.9481790.9806180.977582]
# 
# x	y	z	vx	vy	vz
# 
 -5.9070	 -3.7614	 -2.8714	 +1.7790	 +1.2593	 -0.2139
 +3.4096	-18.5613	-10.8591	 +1.0854	 +2.2435	 +1.8611
 -2.4574	 -5.6628	 +8.6622	 -1.7835	 -2.4290	 +1.7724
-24.6627	+25.2189	 -0.4573	 -2.1490	 -0.9396	 +1.1649
 -4.1583	-18.9317	 -6.1541	 +1.8468	 -1.1348	 +0.3597
 -2.4287	 +0.9798	-16.7085	 +2.6932	 +0.6203	 -0.2787
+13.4426	-15.5492	 -8.9687	 -1.4791	 -0.7642	 -0.9013
+10.7687	 +7.7694	 -6.2399	 -1.7935	 -0.0196	 -0.0896
-25.9614	-34.5729	-11.2745	 +1.9792	 +1.7675	 -0.0844
-14.7495	+22.0277	 +2.1463	 -3.0724	 -0.4825	 +0.4822
-22.9964	+11.3159	+17.2794	 +2.2959	 +0.9137	 -0.4352
 -5.1296	 -2.7577	 -0.5889	 -1.1052	 +2.7746	 -1.6103
 +2.5578	 -0.0594	 -7.3041	 -3.1028	 +3.0064	 -3.9607
+25.1936	+12.5017	-27.5583	 -1.3427	 +0.9369	 -1.0675
 +0.0243	 -4.8488	 -2.3351	 +3.2164	 -0.9224	 -1.1752
+13.6465	 +2.3435	 -1.9117	 +1.5634	 -1.8314	 -1.8835
 -8.9527	 -4.1439	 -6.4619	 -0.6152	 -4.1351	 +3.1136
 -5.7237	 -0.0029	-19.1978	 -1.4953	 +0.6901	 -1.3077
 +9.7188	 -7.8729	 +7.0704	 -0.1997	 -1.1249	 -0.9979
+104.5283	-28.9629	+78.6047	 -1.3736	 -0.8362	 +0.1977
 -5.2769	 -3.7334	 -5.2419	 +3.3770	 +2.6531	 -2.6253
 -3.3450	 -1.9852	 -7.6968	 +1.1974	 -4.4974	 +1.0931
 +4.7786	 +2.1098	 -8.7453	 -1.7610	 +2.4864	 +2.4535
 -4.8039	 -4.6199	 +3.9111	 -2.2869	 +1.2503	 +3.9815
 +7.7593	 +7.7509	 -8.6369	 +0.9435	 +0.5159	 +0.1079
-35.9405	+21.2323	 -0.3653	 -2.0411	 +2.2824	 -1.3087
 -4.0832	 -3.1997	 -4.7821	 -1.4445	 -4.8785	 -2.3233
 +7.7646	 -7.5479	 +4.5789	 -4.4744	 +0.0149	 +2.0117
+11.2924	+11.9507	 +5.6915	 +2.5917	 -2.6576	 -2.3051
-16.6447	-17.8785	 -4.5401	 +3.5672	 +2.3161	 +0.6057
 -2.5593	 -5.2691	 -5.7709	 +5.4998	 -2.2862	 -3.7378
-56.6494	 +9.1172	 +0.4217	 -0.8050	 +1.9968	 +1.8286
 -3.4358	 -5.8817	-11.9667	 -4.3693	 +0.0096	 +2.7373
 -0.8492	-13.9885	 +4.5008	 -0.8982	 +2.4117	 -1.4832
 -9.8725	 -3.4503	+22.3953	 +0.3683	 -0.6163	 +0.7806
 +3.8067	 +2.0109	 -0.2490	 -1.2706	 +0.1375	 +0.0376
 +2.8408	 -6.1096	 -1.8129	 -0.9406	 -4.1550	 +1.9817
 -1.1088	 -2.0359	 +5.6148	 +4.4055	 -3.3104	 +0.1036
 -3.0286	+30.5618	-11.1995	 -0.7478	 -1.7969	 +0.7016
 +3.9188	 +1.1793	 +3.5889	 -0.1605	 +4.2554	 +2.0432
+14.2375	-13.2684	+10.3183	 +1.9598	 -3.4331	 +0.3703
 -4.9687	+10.0833	-11.1967	 -0.2409	 -1.5756	 +1.7790
 -6.4529	 +0.2001	-10.0157	 -1.4636	 +4.0842	 +0.5488
 -7.1495	 +2.9338	 -1.7107	 -2.7695	 -1.7373	 -0.2429
 -4.5966	+22.4561	-20.5572	 +2.3905	 -0.1850	 +0.8965
 +1.0776	 -1.2822	 -0.5300	 -2.6379	 -1.5368	 +4.9123
 -0.9654	 +4.3006	-11.6369	 +2.2416	 +4.3736	 +0.0012
+34.8970	 -6.1618	 +0.9243	 -0.0922	 -1.2481	 -1.6003
 -1.4790	 +5.8402	 -0.4164	 +2.5132	 +0.6724	 -1.3308
 -4.1610	 +3.2143	 -4.0998	 +3.3905	 +4.3440	 +1.0304
-33.2984	-56.8978	-37.1729	 +1.1437	 +0.2939	 +1.6105
 -2.9282	 -6.7113	 -2.5472	 -1.7958	 -1.8367	 -3.9142
+16.1697	 -7.7885	 +9.3385	 -0.5716	 +2.7909	 +3.7303
 +4.5941	 +9.2480	 +6.2457	 +2.0861	 -4.4265	 +1.7197
 +5.4940	 -2.9673	+54.3604	 +0.4667	 +2.2193	 +1.7977
