# Iterations: 100 of 100
# Total Energy: -6.700e+05
#    Kinetic Energy: 6.758e+05
#    Potential Energy: -1.346e+06
# Current Time: 2018-05-09 12:17:10.269082
# Elapsed Time: 0:40:08.912581
# 
# Med. Times for Sections
#    Force Computation:		21.625527
#        [21.92978421.80528422.60771821.70224321.40158721.39264321.32757821.45501821.625527]
#    Gather Particles:		0.000175
#        [0.0001860.0001800.0001750.0001680.0001770.0001680.0001730.0001770.000168]
#    Overall:		23.158575
#        [23.48240023.34687824.18014623.24646922.94031122.93924322.84037323.00334523.158575]
#    Scatter Particles:		0.002624
#        [0.0025850.0045410.0027390.0037710.0024760.0026710.0024360.0024880.002624]
#    Time Integration:		0.000170
#        [0.0001770.0001960.0001770.0001600.0001530.0001700.0001650.0001850.000143]
#    Tree Broadcast:		0.749785
#        [0.7611750.7509600.7521690.7497850.7195440.7412420.7339630.7345110.750238]
#    Tree Construction:		0.790263
#        [0.7884140.7856320.8170890.7902630.8162920.8022730.7759830.8108960.779799]
# 
# x	y	z	vx	vy	vz
# 
 -5.8417	 -3.8440	 -2.8689	 +1.8080	 +1.1398	 -0.2374
 +3.4082	-18.5706	-10.8623	 +1.0853	 +2.2267	 +1.8556
 -2.3763	 -5.6349	 +8.6531	 -1.6556	 -2.4039	 +1.7873
-24.6625	+25.2257	 -0.4361	 -2.1445	 -0.9275	 +1.2059
 -4.1584	-18.9392	 -6.1420	 +1.8475	 -1.1510	 +0.3797
 -2.4139	 +0.9964	-16.6902	 +2.7191	 +0.6571	 -0.2166
+13.4581	-15.5607	 -8.9610	 -1.4456	 -0.7859	 -0.8862
+10.7646	 +7.7798	 -6.2358	 -1.8014	 +0.0104	 -0.0751
-25.9611	-34.5729	-11.2743	 +1.9797	 +1.7673	 -0.0841
-14.7582	+22.0447	 +2.1669	 -3.0913	 -0.4542	 +0.5226
-22.9991	+11.3161	+17.2798	 +2.2909	 +0.9133	 -0.4345
 -5.1579	 -2.8180	 -0.5577	 -1.1861	 +2.6845	 -1.5276
 +2.5538	 +0.0084	 -7.2751	 -3.1852	 +3.1000	 -3.8923
+25.1924	+12.5082	-27.5602	 -1.3451	 +0.9485	 -1.0706
 -0.0835	 -4.8422	 -2.3500	 +3.0473	 -0.7861	 -1.1629
+13.6367	 +2.3495	 -1.9028	 +1.5394	 -1.8150	 -1.8580
 -8.9313	 -4.0713	 -6.4634	 -0.5934	 -4.0474	 +3.0998
 -5.7116	 +0.0110	-19.1884	 -1.4699	 +0.7134	 -1.2820
 +9.7179	 -7.8655	 +7.0780	 -0.2068	 -1.1091	 -0.9930
+104.5282	-28.9629	+78.6047	 -1.3737	 -0.8362	 +0.1977
 -5.2109	 -3.7713	 -5.2478	 +3.4846	 +2.5628	 -2.6494
 -3.4035	 -1.9427	 -7.6831	 +1.0820	 -4.4253	 +1.0911
 +4.7489	 +2.1331	 -8.7389	 -1.8222	 +2.5384	 +2.4809
 -4.8339	 -4.7231	 +3.8940	 -2.4079	 +1.0793	 +3.9099
 +7.7516	 +7.7375	 -8.6727	 +0.9218	 +0.4881	 +0.0467
-35.9397	+21.2343	 -0.3645	 -2.0396	 +2.2862	 -1.3067
 -4.0350	 -3.0883	 -4.7838	 -1.4963	 -4.7663	 -2.3190
 +7.7681	 -7.5088	 +4.5617	 -4.4643	 +0.0870	 +1.9696
+11.2797	+11.9271	 +5.6808	 +2.5479	 -2.7058	 -2.3270
-16.6493	-17.8856	 -4.5392	 +3.5614	 +2.3037	 +0.6083
 -2.5760	 -5.3195	 -5.7535	 +5.4022	 -2.3756	 -3.7113
-56.6491	 +9.1171	 +0.4215	 -0.8043	 +1.9966	 +1.8280
 -3.3902	 -5.8698	-11.9996	 -4.3164	 +0.0133	 +2.6669
 -0.8485	-13.9809	 +4.5004	 -0.9031	 +2.4232	 -1.4827
 -9.8755	 -3.4438	+22.3956	 +0.3633	 -0.6051	 +0.7835
 +3.7926	 +2.0692	 -0.1497	 -1.3239	 +0.2457	 +0.2141
 +2.8872	 -6.0984	 -1.8313	 -0.8334	 -4.1698	 +1.9733
 -1.0455	 -1.9778	 +5.5906	 +4.5139	 -3.2221	 +0.0908
 -3.0274	+30.5720	-11.2051	 -0.7450	 -1.7746	 +0.6901
 +3.7808	 +1.2645	 +3.6284	 -0.4333	 +4.4542	 +2.0458
+14.2402	-13.2589	+10.3157	 +1.9727	 -3.4183	 +0.3622
 -5.0149	+10.0763	-11.2332	 -0.3860	 -1.6026	 +1.5853
 -6.4321	 +0.1915	-10.0506	 -1.4441	 +4.0731	 +0.5026
 -7.1432	 +2.9033	 -1.6559	 -2.5537	 -1.8648	 -0.1272
 -4.5946	+22.4553	-20.5618	 +2.3939	 -0.1881	 +0.8886
 +1.0019	 -1.1883	 -0.5862	 -2.7425	 -1.5672	 +4.7436
 -0.9349	 +4.2863	-11.6951	 +2.3160	 +4.3358	 -0.0947
+34.8881	 -6.1579	 +0.9367	 -0.1067	 -1.2391	 -1.5791
 -1.4690	 +5.8044	 -0.3754	 +2.5423	 +0.6216	 -1.2076
 -4.2378	 +3.3212	 -4.0859	 +3.1737	 +4.5444	 +1.0956
-33.2984	-56.8976	-37.1728	 +1.1436	 +0.2943	 +1.6106
 -2.8943	 -6.7816	 -2.5638	 -1.7257	 -1.9038	 -4.0248
+16.1947	 -7.7996	 +9.3681	 -0.5202	 +2.7672	 +3.7804
 +4.5730	 +9.2086	 +6.2395	 +2.0391	 -4.5016	 +1.7012
 +5.4941	 -2.9677	+54.3606	 +0.4670	 +2.2188	 +1.7981
-28.8870	 -6.6262	 -4.4596	 -1.5603	 +0.4132	 -0.1560
+31.0892	 -4.4222	 +3.8234	 -1.4887	 +1.0017	 -1.0875
 -6.0274	 +5.3527	 +2.7336	 -0.7501	 -1.7299	 -3.5949
 +1.0997	 -4.5180	 +0.5085	 +3.1338	 +2.9911	 +4.1622
 -0.7732	-20.8171	 +8.4882	 -3.7154	 +1.5407	 -0.0375
-17.8899	 +1.8592	 +7.8047	 -3.7369	 +0.9209	 -1.9062
 -8.5221	 +6.7624	-21.8228	 -0.1899	 +3.8445	 -1.1675
 -0.4418	 -7.1760	 -3.5883	 +2.3742	 +3.5536	 -0.9544
 -5.3166	 -7.4993	 -5.4124	 +0.9674	 -2.2118	 +4.1416
 -3.9981	 -4.4570	 -2.0415	 -1.4218	 +0.2962	 +5.0788
 -8.9643	 -6.2171	-11.5143	 -1.9816	 -2.3012	 -1.1055
 +5.5953	 -1.0004	+22.0886	 +0.4820	 +1.0390	 -0.5814
-16.0993	-13.9445	+27.7533	 -2.3408	 -1.9202	 +0.2752
 -2.8893	 -8.3405	-19.3301	 +0.5393	 -0.6047	 +1.4870
