# Iterations: 71 of 100
# Total Energy: -6.701e+05
#    Kinetic Energy: 6.747e+05
#    Potential Energy: -1.345e+06
# Current Time: 2018-05-09 12:05:54.761608
# Elapsed Time: 0:28:53.405105
# 
# Med. Times for Sections
#    Force Computation:		21.799745
#        [21.60987721.76388021.91600721.71306721.79902122.05607622.00493521.80046921.97208421.620984]
#    Gather Particles:		0.000180
#        [0.0001790.0001830.0001840.0001750.0001790.0001820.0001790.0001880.0001860.000177]
#    Overall:		23.380443
#        [23.16191223.34498723.46172823.27713323.40660823.63392323.61240623.35427823.58579823.176990]
#    Scatter Particles:		0.003033
#        [0.0030520.0030150.0030610.0027300.0043290.0028990.0046580.0027650.0051050.000701]
#    Time Integration:		0.000171
#        [0.0001760.0001700.0001770.0001850.0001720.0002470.0001610.0001700.0001690.000164]
#    Tree Broadcast:		0.764760
#        [0.7577830.7641890.7589270.7407770.7792160.7731180.7769460.7598340.7852470.765332]
#    Tree Construction:		0.807393
#        [0.7907610.8134680.7832900.8201220.8236000.8013190.8254470.7907730.8229130.789560]
# 
# x	y	z	vx	vy	vz
# 
 -6.2959	 -4.1294	 -2.7940	 +1.3068	 +0.8151	 -0.2674
 +3.0873	-19.1923	-11.3875	 +1.1283	 +2.0573	 +1.7647
 -1.8943	 -4.9141	 +8.0840	 -1.6705	 -2.5799	 +2.1545
-24.0305	+25.4845	 -0.7848	 -2.2167	 -0.8545	 +1.1984
 -4.6866	-18.5721	 -6.2425	 +1.7874	 -1.3954	 +0.3066
 -3.2033	 +0.8046	-16.5798	 +2.7225	 +0.6649	 -0.5551
+13.8614	-15.3160	 -8.6942	 -1.3314	 -0.9057	 -0.9561
+11.2522	 +7.7576	 -6.1949	 -1.5523	 +0.1505	 -0.2058
-26.5305	-35.0785	-11.2480	 +1.9456	 +1.7187	 -0.0979
-13.8505	+22.1563	 +2.0114	 -3.1709	 -0.3085	 +0.5513
-23.6524	+11.0454	+17.3958	 +2.2114	 +0.9545	 -0.3635
 -4.7548	 -3.5539	 -0.1331	 -1.5939	 +2.3968	 -1.4234
 +3.4117	 -0.8994	 -6.0798	 -2.6940	 +3.1473	 -4.3479
+25.5749	+12.2303	-27.2425	 -1.2904	 +0.9687	 -1.1219
 -0.9898	 -4.5338	 -1.9872	 +3.2061	 -1.4481	 -1.3686
+13.1430	 +2.8705	 -1.3619	 +1.8771	 -1.7730	 -1.8717
 -8.7111	 -2.8716	 -7.3301	 -0.9283	 -4.2338	 +2.8606
 -5.2769	 -0.1926	-18.7796	 -1.5287	 +0.6890	 -1.5485
 +9.7427	 -7.5274	 +7.3400	 +0.0434	 -1.2206	 -0.8016
+104.9258	-28.7202	+78.5468	 -1.3682	 -0.8376	 +0.2018
 -6.1599	 -4.4668	 -4.4234	 +3.0454	 +2.2378	 -3.0232
 -3.6955	 -0.6516	 -7.9297	 +0.9046	 -4.4723	 +0.6132
 +5.2289	 +1.3945	 -9.4057	 -1.4774	 +2.5624	 +2.1246
 -4.1150	 -4.9906	 +2.7042	 -2.5369	 +0.7298	 +4.3259
 +7.4522	 +7.5679	 -8.6626	 +1.1524	 +0.6898	 -0.1228
-35.3398	+20.5660	 +0.0144	 -2.1000	 +2.3247	 -1.3062
 -3.5910	 -1.6162	 -4.0543	 -1.5803	 -5.2394	 -2.6149
 +9.0263	 -7.5052	 +3.9690	 -4.2030	 -0.1180	 +2.1214
+10.4869	+12.6633	 +6.3603	 +2.8630	 -2.3573	 -2.3201
-17.6627	-18.5359	 -4.7128	 +3.4252	 +2.1791	 +0.5860
 -4.1230	 -4.5615	 -4.6048	 +5.1959	 -2.8691	 -4.2151
-56.4100	 +8.5372	 -0.1088	 -0.8462	 +2.0028	 +1.8288
 -2.1324	 -5.8368	-12.7200	 -4.3493	 -0.2422	 +2.2917
 -0.5904	-14.6416	 +4.9146	 -0.8757	 +2.1263	 -1.3718
 -9.9733	 -3.2657	+22.1476	 +0.3090	 -0.6235	 +0.9326
 +4.1079	 +1.9719	 -0.2305	 -0.8276	 +0.4228	 +0.3380
 +3.0800	 -4.8309	 -2.3882	 -0.4750	 -4.5932	 +1.8679
 -2.3451	 -1.0237	 +5.4802	 +4.4289	 -3.3646	 +0.6906
 -2.8107	+31.0723	-11.4012	 -0.7494	 -1.6729	 +0.6609
 +3.8461	 -0.0436	 +2.9993	 -0.0096	 +4.5386	 +2.3013
+13.6525	-12.2526	+10.1970	 +2.0854	 -3.5264	 +0.4623
 -4.9036	+10.5019	-11.6932	 -0.3818	 -1.3401	 +1.5280
 -5.9745	 -0.9895	-10.1502	 -1.7236	 +4.0620	 +0.1686
 -6.3055	 +3.4221	 -1.5979	 -3.3262	 -1.6795	 -0.3893
 -5.2870	+22.4965	-20.8087	 +2.3802	 -0.0932	 +0.8116
 +1.7118	 -0.7476	 -1.9961	 -2.1867	 -1.4341	 +4.8814
 -1.6185	 +2.9984	-11.6074	 +2.4145	 +4.5423	 -0.5193
+34.9066	 -5.7961	 +1.3944	 -0.0174	 -1.2566	 -1.5772
 -2.1848	 +5.5528	 -0.0357	 +2.4238	 +1.1227	 -1.1264
 -5.1249	 +1.9870	 -4.3572	 +2.9394	 +4.6664	 +0.7338
-33.6288	-56.9805	-37.6384	 +1.1343	 +0.2772	 +1.5999
 -2.3837	 -6.1452	 -1.3969	 -1.8057	 -2.4444	 -3.9955
+16.3284	 -8.5965	 +8.2556	 -0.4053	 +2.7292	 +3.8891
 +3.9627	+10.4824	 +5.7147	 +2.1763	 -4.2723	 +1.9211
 +5.3581	 -3.6109	+53.8336	 +0.4713	 +2.2171	 +1.8375
-28.4123	 -6.7409	 -4.4132	 -1.7172	 +0.3773	 -0.1643
+31.5071	 -4.7105	 +4.1362	 -1.3909	 +0.9856	 -1.0684
 -5.7645	 +5.8040	 +3.7381	 -1.0643	 -1.3757	 -3.3256
 +0.1626	 -5.3226	 -0.7243	 +3.3489	 +2.5615	 +4.2940
 +0.3023	-21.2408	 +8.4887	 -3.6997	 +1.3765	 +0.0364
-16.7745	 +1.5854	 +8.3476	 -3.9507	 +0.9670	 -1.8399
 -8.4579	 +5.6374	-21.4594	 -0.2560	 +3.9161	 -1.3472
 -1.1418	 -8.1239	 -3.2759	 +2.4539	 +2.9656	 -1.2162
 -5.5610	 -6.8065	 -6.5696	 +0.7178	 -2.5768	 +3.8253
 -3.5016	 -4.4917	 -3.4958	 -2.0295	 -0.0467	 +4.8676
 -8.3584	 -5.5157	-11.1533	 -2.1913	 -2.5912	 -1.3971
 +5.4497	 -1.2999	+22.2338	 +0.5224	 +1.0261	 -0.4149
-15.4149	-13.3825	+27.6621	 -2.3800	 -1.9565	 +0.3571
 -3.0452	 -8.1499	-19.7315	 +0.5359	 -0.7127	 +1.2742
 -4.1663	 +9.6472	 -2.5156	 -0.0761	 -2.7208	 +4.4341
 -2.7633	 -5.7361	 -2.9581	 -1.8544	 -1.4198	 -1.6653
-12.0603	-11.8045	 -5.4620	 +2.1833	 +0.6556	 +1.2115
-11.3186	 +6.5653	 -3.5718	 +1.2841	 -0.0853	 -1.8704
-14.9604	+15.2840	-94.5843	 +1.9212	 +0.0052	 -1.4252
+26.4389	-27.3944	-13.8503	 -0.2181	 +1.6360	 +0.6065
-12.1030	 +8.2854	-10.5545	 -2.2928	 -3.9781	 +1.1711
 -4.3557	 +4.0209	 -8.8820	 +1.1435	 +2.0638	 -0.2867
 -3.5111	 -9.9744	+12.4743	 -2.8311	 -2.0685	 -1.4487
 -2.4270	 +9.9843	 -2.0724	 +3.0915	 -0.4260	 +3.6092
+22.1045	-14.2176	 -5.7104	 +2.4947	 +1.6190	 -0.0282
 -1.5540	 +1.5195	 -0.4941	 -1.0497	 +0.8886	 +3.0103
 +9.6446	+11.0937	 -8.8541	 +0.0153	 +2.3129	 -0.9653
 -1.2709	 -0.7662	 -2.2844	 +1.9620	 -0.3954	 +5.2484
-11.4049	+24.5149	+16.5007	 -0.9592	 -0.2048	 +3.5388
+14.5558	 +5.7128	 +2.3516	 +2.6967	 +2.4977	 +2.9095
 +2.0160	+12.1130	 +9.2889	 -2.8827	 -1.9859	 +0.4202
-17.2822	 -4.4574	 +0.3354	 -0.9906	 +0.7568	 -3.0037
 -1.3982	+17.8128	 +9.7123	 -0.7820	 +2.7461	 +0.7390
 -4.1802	-28.1821	 +8.9531	 +2.0365	 -1.0506	 -1.4464
 +4.7898	 -9.5529	 +1.8893	 -1.3292	 -0.6248	 -0.8342
-11.8698	 +0.9091	 -1.3042	 -0.5817	 +2.2894	 +3.4320
 -2.3563	 +0.3750	 +1.1266	 +2.4682	 +1.5674	 +0.2625
-14.0951	-26.6182	-48.2203	 -0.7359	 -0.8608	 -0.4382
 +3.6024	 +2.3538	 -5.8111	 -4.3481	 -0.4215	 +4.7353
 +5.5147	+12.4281	 -0.5863	 +0.4502	 -1.5637	 -1.1639
 +7.8317	 -7.5981	 +1.3013	 +1.6322	 +1.4635	 -4.1389
 -7.8019	+32.9261	-18.5030	 -0.4729	 -0.0949	 +2.2755
 +0.8748	 -2.7724	+18.1509	 -1.9313	 -0.4273	 +1.3936
-10.2174	+13.9920	 +0.9992	 -0.4975	 -1.6297	 -1.3703
-11.5157	-10.8784	-22.6793	 +3.1552	 +1.7045	 -0.5616
 +5.3321	 -4.4983	 -3.4120	 -2.8635	 -5.4861	 -0.5220
-13.0689	 -1.8216	-11.2118	 +0.9435	 -0.2483	 -0.4267
 -3.7937	 -0.6947	 +2.9401	 -1.3653	 -1.2116	 -3.1691
 -2.7244	 -5.3187	-10.7612	 +1.2921	 +3.5335	 -2.3537
 -0.5561	 +1.7893	 -5.3534	 -0.8337	 -2.4037	 -0.3670
 -6.2927	 +1.0057	 +5.2875	 +4.0528	 +3.0533	 +2.6118
-15.0003	-18.0094	+21.4153	 +3.1416	 -0.3460	 -0.8715
 -7.5109	-13.3649	 -0.7362	 -0.3778	 +1.6161	 -0.3103
+26.4352	+11.0520	+17.9683	 +1.0798	 +1.8338	 -0.3096
 +2.8987	 +1.3331	-10.0560	 +2.4129	 -0.2058	 -3.5226
