# Iterations: 81 of 100
# Total Energy: -6.701e+05
#    Kinetic Energy: 6.752e+05
#    Potential Energy: -1.345e+06
# Current Time: 2018-05-08 11:22:48.948140
# Elapsed Time: 0:08:57.818761
# 
# Med. Times for Sections
#    Force Computation:		2.518713
#        [2.5243642.5305092.5141842.5137962.5102852.5232432.5370502.5269222.5027472.513489]
#    Gather Particles:		2.120635
#        [2.1595232.1135342.1160292.1504112.1337342.1252402.0934592.0964062.1093452.132105]
#    Overall:		6.199489
#        [6.2344126.1947016.2070046.2051686.2263356.1922006.1910876.2042776.1387896.189822]
#    Scatter Particles:		0.002018
#        [0.0015340.0005050.0019950.0021000.0021820.0009710.0004790.0020410.0021290.002144]
#    Time Integration:		0.000067
#        [0.0000710.0000680.0000720.0000630.0000660.0000710.0000680.0000660.0000600.000064]
#    Tree Broadcast:		0.752226
#        [0.7586250.7356570.7585960.7510700.7635560.7533810.7434420.7610350.7419580.730873]
#    Tree Construction:		0.812727
#        [0.7902300.8143700.8160700.7876690.8164480.7892240.8165040.8177230.7824700.811084]
# 
# x	y	z	vx	vy	vz
# 
 -6.1528	 -4.0397	 -2.8219	 +1.4809	 +0.9310	 -0.2674
 +3.1988	-18.9826	-11.2087	 +1.1134	 +2.1155	 +1.7966
 -2.0667	 -5.1642	 +8.2945	 -1.6739	 -2.5073	 +2.0304
-24.2507	+25.3976	 -0.6650	 -2.1921	 -0.8798	 +1.2007
 -4.5060	-18.7059	 -6.2107	 +1.8125	 -1.3050	 +0.3345
 -2.9334	 +0.8703	-16.6278	 +2.7199	 +0.6608	 -0.4384
+13.7242	-15.4026	 -8.7885	 -1.3759	 -0.8601	 -0.9324
+11.0948	 +7.7711	 -6.2133	 -1.6330	 +0.1021	 -0.1648
-26.3351	-34.9054	-11.2577	 +1.9576	 +1.7361	 -0.0936
-14.1671	+22.1223	 +2.0649	 -3.1457	 -0.3597	 +0.5386
-23.4298	+11.1402	+17.3581	 +2.2384	 +0.9410	 -0.3876
 -4.9073	 -3.3063	 -0.2699	 -1.4626	 +2.4865	 -1.4270
 +3.1336	 -0.5834	 -6.5044	 -2.8723	 +3.1480	 -4.2070
