# Num Particles: 1000
# Num Cores: 32
# Total Energy: -1.263462e+04
# Iterations: 561 of 1000
# Current Time: 2018-05-05 19:07:28.154419
# Elapsed Time: 1:38:16.470403
# Avg. Step Time: 0:00:10.510642
# 
# x	y	z	vx	vy	vz
# 
 -1.5569	 -0.5500	 +3.1244	 -0.0774	 +3.1366	 -1.8853
-25.4152	 -2.1310	 -9.2635	 -0.6953	 -1.1259	 -0.6802
 +1.1460	 -1.5990	 -1.3401	 -1.3744	 +0.2707	 +2.0471
 +2.5960	+52.3611	-26.3134	 -1.4707	 +0.6923	 +0.2876
 +7.7708	 +2.8671	 +1.6020	 -0.7309	 +0.4067	 +0.0075
 +5.2946	 -8.5204	+14.3695	 -1.8743	 -1.6529	 +0.8553
 +3.5477	 +0.8847	 +2.3263	 +3.5998	 +0.1227	 -0.9917
 +3.2965	-11.3673	 -6.3211	 -0.4115	 -1.6190	 -0.1436
 +0.0119	-28.0378	-18.9086	 +0.7130	 -2.1429	 -1.3683
 +4.7290	+46.0278	 -4.7209	 -1.8500	 -0.5211	 +0.3506
+13.2700	 -3.3978	-14.6590	 -2.4342	 -2.1180	 +0.1922
 -3.0378	 +5.7414	 -2.9977	 +2.0551	 +1.8621	 -1.2529
 -3.3049	 -8.2711	-18.3802	 -1.0413	 -0.9138	 -1.2312
+38.1738	-12.5796	 -3.9976	 -0.7952	 +1.3168	 -1.6076
 -0.4794	 +8.8045	 -4.2161	 +1.1977	 +2.5787	 +2.2159
+15.5425	 +1.3473	 +0.8104	 +1.9623	 -2.7992	 -2.0576
 -7.0194	+10.4013	-12.1937	 -3.2652	 -2.0836	 +1.1140
 +4.2019	-10.3294	-25.4440	 -1.0849	 +0.5709	 -2.6240
 +5.4361	 -0.7526	-15.2802	 -0.3596	 +1.1792	 +0.9035
 +0.0479	-56.2415	+56.4097	 -2.3048	 +0.1939	 -1.3146
+16.5526	 -3.3281	 -2.4806	 -0.3796	 +0.0975	 +1.3413
 -3.1790	-12.9597	 -3.2639	 +0.8920	 -2.3082	 +2.2915
 +0.8796	 -3.4291	 -1.5270	 +1.1541	 +3.6181	 +0.3752
 +0.1301	 -5.1483	 -8.8687	 +0.9171	 -2.7798	 -2.6573
 -5.4893	+12.2569	-39.9803	 -0.5654	 -0.4598	 -0.0949
-34.3170	+49.3827	-41.5717	 +1.1600	 -0.8098	 +0.0087
-27.6335	 +5.9941	 -4.9336	 -1.9331	 +1.4263	 -0.7437
+17.0763	 -6.4037	 -2.8307	 -0.6796	 -2.0306	 +1.7442
-19.9637	-19.8263	 -9.4299	 -2.2657	 +1.7925	 +1.5422
 +4.4276	 -8.8817	 -4.1270	 -1.3050	 +5.2400	 +1.0926
 -2.7565	+13.1849	+16.8859	 -2.6689	 +0.7848	 +1.7316
 +5.1863	+51.5162	+46.2948	 +1.8136	 -0.6443	 -0.4194
 -0.2979	 +4.5907	 +5.5298	 +5.3078	 +1.5719	 -1.5395
 +2.6388	+44.5929	 -5.1588	 +0.0260	 +0.4493	 +0.3921
 -1.1564	-12.5890	+14.5041	 +0.9773	 -4.1678	 +3.0480
+97.0339	+408.7571	+20.4226	 +6.1589	+25.7819	 +1.8936
 +0.7950	+13.2226	 +1.6323	 +1.9901	 -1.7439	 -0.9515
 -7.0071	 -1.3380	 -3.8557	 +0.5075	 +1.5498	 +1.9755
+77.8293	 +8.0780	+157.2596	 +2.1582	 +0.7089	 +5.3580
 +2.6429	 -5.6888	 +3.9057	 +4.3469	 -1.0493	 +0.9235
 -0.4706	+17.3135	+23.0250	 +0.3661	 -2.2047	 -0.5656
 -0.4032	 +0.9338	 -1.7114	 -4.7065	 +2.8346	 -3.3835
 -2.4546	-11.0313	+11.4895	 -0.9738	 -0.9279	 -1.1832
-16.1966	 -4.6516	 +2.7646	 +0.0202	 -2.8735	 -0.2903
+13.6405	-24.4099	+12.4590	 -1.7190	 -1.1189	 -0.3687
 +9.4899	 -5.3015	 +0.7998	 +0.6662	 -3.1996	 +2.1002
 -0.1171	+18.3677	 +1.0838	 +1.7412	 -0.2256	 +1.9449
+14.7173	 +5.9613	+21.3571	 +0.3510	 -1.6017	 -2.8487
 -5.7288	 -1.0020	 -3.2993	 -2.3029	 +0.0974	 -2.2428
 -3.6574	 -5.4771	 -3.5442	 -1.0510	 +3.0797	 +2.7190
-19.3166	+65.2954	-38.5696	 -1.0216	 +0.5731	 -1.4775
+47.7425	 -2.0957	+77.6906	 -0.0816	 -0.3926	 +0.2118
+11.3731	-20.2136	-10.8560	 +2.7632	 -0.0612	 +3.3081
-18.8417	 +9.1166	 -8.3667	 +0.6320	 +2.9697	 +1.5431
+14.0396	+83.2323	+50.8905	 -0.0752	 +0.6945	 -1.0781
-31.8444	+24.4197	 +0.6344	 -0.3141	 +0.9856	 +0.3276
+26.6269	+14.8661	-27.4399	 +0.2496	 +0.4659	 -0.9465
 -9.9509	 +5.0815	 -6.0699	 +0.4158	 -0.3969	 -1.2361
 +7.9302	 -3.9047	+17.7197	 -0.7586	 +1.3362	 -0.2087
-19.1668	 -9.0644	 +5.9743	 -3.8675	 +2.6184	 -0.0668
-19.7219	 +0.9486	 -5.3420	 +2.3318	 -0.2621	 -3.6247
-12.5464	 +0.7461	-27.5439	 +0.8138	 +2.2970	 +1.4295
 +5.5292	 -4.3023	 -1.6952	 +0.5529	 +2.4691	 -1.1955
 -6.1512	 +9.3087	 -2.9259	 -1.1863	 -0.2445	 -2.9646
 -4.7885	 +5.8255	 -8.9315	 -1.5519	 -2.2869	 -0.8020
-17.8686	-17.4176	+21.8674	 +1.1092	 +1.1548	 -0.2361
-14.8165	-18.8249	 +0.1607	 -0.3511	 -0.5952	 +1.8020
+13.4247	+14.7444	+37.4584	 -0.7497	 -0.5999	 +1.8040
-21.4648	+12.1980	-17.4106	 +1.0903	 -2.0875	 +0.8851
-457.6673	+374.4207	+635.9063	-10.5322	 +8.7118	+15.1308
 -2.0341	 +1.0267	 -0.6875	 +4.9766	 -1.1520	 +1.1673
 +2.8988	-13.2342	+10.5038	 +1.0920	 -0.3616	 +2.4031
-12.0231	 +4.2542	+10.0160	 -0.6968	 +1.6427	 -0.2578
+85.0122	 +9.0964	-122.4745	 +1.5532	 -0.1823	 +0.1328
-21.1534	 -3.6447	 -5.6533	 +4.5302	 -0.5875	 -0.1068
 +2.9421	-20.4466	+18.1245	 +3.1972	 +1.0292	 +1.1634
 -6.9321	 +4.1364	 -0.0287	 +1.0468	 -1.9586	 -2.4612
 -6.9522	 -7.0994	+14.8476	 -2.5000	 -1.3263	 -2.1675
-69.6321	+153.0825	-119.5097	 -1.2478	 +3.3453	 -2.0260
+12.7257	 -1.0623	 -0.9401	 -1.6806	 +4.3557	 +1.0258
 +2.1224	 -2.3364	 -2.6075	 +1.8673	 +4.0507	 +0.2336
-12.8058	 +2.1737	 +0.4866	 -1.9596	 +0.3619	 +1.7079
-14.6208	 +4.6583	+11.9868	 +0.4590	 +0.2187	 -1.0891
 +1.8315	 +0.3044	-19.9568	 -0.3516	 +4.5250	 -1.2573
 -3.6139	 +4.8541	+10.2750	 -2.5801	 +2.7581	 +3.3420
+14.9509	 -1.8446	 -6.9138	 +3.5814	 +1.0904	 +0.9693
 +5.4287	 +0.5809	 -3.1217	 +2.4169	 -0.9682	 +3.5249
-33.0268	+29.2792	-28.4931	 -2.0233	 +1.3603	 -2.1170
 +6.1040	+16.5335	-14.3503	 -1.7709	 +2.1273	 +0.2354
+25.7726	-42.7841	+18.1675	 -1.9104	 -0.3481	 -0.7053
-10.6406	 -5.2679	-11.4388	 -1.4723	 +1.6322	 -0.2065
 +0.0684	 +0.3379	 -2.9891	 -1.7507	 -0.4628	 -3.5366
+34.2828	+45.3201	 -6.3531	 +0.4686	 +0.8419	 -0.9109
-26.1743	 -4.2738	+11.9278	 -1.2573	 -0.0220	 +0.6395
+15.5166	 +7.4753	-10.0904	 +1.4031	 -0.0762	 -1.0867
 -2.1192	 +0.3572	-10.4500	 -2.5531	 +0.9500	 +0.9906
-10.0626	 +1.0199	+20.0936	 +0.2591	 -3.7303	 +2.2327
+15.9314	 -7.6817	+15.1352	 -0.6074	 -1.1385	 +1.7303
-13.0199	+11.6156	 -3.5341	 -0.1329	 -2.9196	 -1.7936
+15.0584	 +7.9820	-11.5139	 +2.7433	 +1.5975	 +2.3340
+10.0771	+22.5352	 +2.3277	 +0.7476	 -1.9251	 -0.8158
 -8.6782	 -4.7763	 -6.1758	 +0.3360	 -4.6010	 -3.5327
 +3.1958	 +0.7473	 -6.4576	 +2.2297	 +0.7598	 +1.0852
 +4.2062	 +7.6161	 +2.4057	 -0.9552	 -0.8270	 +3.3950
+352.6934	+88.2960	-180.3180	 +6.1994	 +1.5818	 -3.0627
 -0.0180	 -2.0653	 -2.2664	 +1.3518	 +2.1609	 +0.4655
-44.5652	 +4.1745	 +4.3711	 +1.4033	 -1.6699	 +1.3197
-17.7580	+11.1103	 -1.9637	 -0.4586	 +2.1657	 -0.5792
 +4.3212	 +6.1648	 -1.7140	 -2.5407	 +2.2073	 -4.0580
-17.1358	 +9.8937	 +0.9229	 +2.3582	 -1.3633	 -1.2978
+22.1949	-16.3017	+23.9601	 -0.8713	 -1.0897	 +0.5281
+458.0273	+424.3845	-209.3371	 -0.3191	 +0.6386	 +0.3334
-140.6883	+158.5772	+217.7903	 +0.0381	 +0.9969	 +0.2149
 -6.4425	 -1.7517	-10.9249	 -1.8791	 +1.3565	 +0.8047
