# Num Particles: 10000
# Num Cores: 32
# Total Energy: -2.894099e+06
# Iterations: 1591 of 10000
# Current Time: 2018-05-07 23:24:15.180721
# Elapsed Time: 1 day, 3:57:17.337374
# Avg. Step Time: 0:01:03.254140
# 
# x	y	z	vx	vy	vz
# 
 -5.6858	 -9.9329	 -3.7121	 +2.5499	 -0.1459	 -0.0379
+10.0604	+20.9618	 -5.8783	 +1.7508	 -0.1380	 -2.2348
 +0.3451	 -2.7827	 +3.4336	 -5.0941	 -0.2011	 -1.5853
+11.8375	-25.3089	-15.7273	 -0.5190	 -1.5159	 -2.8122
 +0.2298	 -0.1045	+17.6071	 -0.6771	 -3.0139	 +0.1775
 +1.6785	+12.9449	 +2.5543	 -0.8413	 -1.6651	 -2.8392
+38.6388	+29.1467	 +9.6067	 -0.4678	 +2.2722	 +0.8742
+40.8941	+18.4937	 -0.1667	 -0.1318	 -0.1704	 +0.4080
 +2.9251	 +4.3877	 +1.5631	 +5.1578	 +5.8903	 -0.4715
 +4.5964	-15.1590	 +3.1525	 +0.9133	 -3.5129	 +2.3396
+10.7912	 +1.8015	-16.6702	 +1.1538	 +1.6021	 -3.2545
 -0.5548	 +2.3945	 +6.7769	 +1.1796	 +2.0988	 -0.8856
 -9.9412	 -4.5917	 -2.1819	 -2.2324	 -4.1280	 -1.2216
+27.5658	 +4.8220	 +8.4789	 -2.4518	 -0.9620	 +2.2065
 -1.3401	 +3.3082	 -4.3761	 +2.0914	 +0.6750	 +1.3422
 +8.9473	 +7.5878	 -1.6399	 +1.0076	 +3.0205	 -1.0917
 -7.5808	 +4.9243	-11.0531	 +0.3669	 +2.8722	 -0.8196
 -1.2970	 +4.4419	 -0.7314	 +0.5583	 -3.7969	 -5.1434
-11.4616	 -5.7494	 +5.3565	 +3.1809	 -0.5453	 +1.1403
+93.7231	-18.6850	+81.5483	 -1.0375	 +0.6268	 -0.0105
 -8.4848	 -7.4957	 -0.3329	 +0.6749	 -3.0329	 +1.6736
 -8.7139	 +6.2450	-10.9934	 -1.9398	 +0.4349	 -0.2484
 -8.3556	 +9.5146	 -9.1139	 +1.1343	 +0.2524	 -2.9836
 -0.0177	 +2.6124	 -1.4977	 +1.2511	 +2.1980	 -1.7754
+10.3623	 +6.6754	 -1.9088	 +0.8465	 -0.1145	 +1.5946
-16.9854	-31.6197	 -1.2468	 +2.9096	 -1.9655	 -0.2290
 +0.8672	 -0.6983	 +1.6937	 -1.3389	 -1.1411	 +1.5368
 +0.2718	 -3.3877	 +1.5911	 +6.1587	 +0.3037	 -1.4253
-16.2498	 +0.4042	 +2.4587	 -0.2934	 +2.8070	 +2.3974
+22.1859	 -7.4414	 -4.3004	 +0.5975	 +3.8189	 +0.8105
 +1.3136	 +2.8842	 +1.7015	 -4.2171	 -3.7120	 -1.8257
-41.2407	-25.5359	+14.0794	 +1.9077	 -1.6813	 +0.6622
 -3.3212	-10.2200	 +9.2075	 +0.3908	 -2.9817	 -2.8474
-15.0282	 +7.9882	 +1.3533	 -1.5534	 -1.8265	 +1.3220
+10.2770	 -9.9693	-19.6462	 -0.3243	 -0.7823	 +0.9942
 -2.0600	 +3.9180	 +3.1553	 -3.9095	 -0.8092	 -0.5021
 -2.9951	 +2.4654	 -3.0573	 -1.7287	 -0.0112	 +3.5781
 +0.0595	 +8.2162	 +0.2720	 +2.0646	 +0.7503	 -2.4742
 +7.1830	+18.8991	 +4.1008	 -0.3116	 -4.0843	 +0.8181
+12.6276	 +5.8531	 -9.3171	 +1.7399	 -1.0284	 +0.8429
 -1.0512	 +9.6127	-11.0914	 +1.7392	 -1.8863	 +2.4795
-12.0765	 -2.6283	 +3.3841	 +0.9629	 +2.2185	 -2.0748
 +5.0908	 +5.3435	 +3.7368	 +4.7629	 +4.4232	 +0.1243
