# Num Particles: 10000
# Num Cores: 32
# Total Energy: -2.899030e+06
# Iterations: 1121 of 10000
# Current Time: 2018-05-07 15:30:27.343208
# Elapsed Time: 20:03:29.499862
# Avg. Step Time: 0:01:04.415254
# 
# x	y	z	vx	vy	vz
# 
 -6.7919	 +1.1350	 -1.0266	 -2.9918	 -3.7023	 -0.9792
 -0.7878	+13.6593	 +4.8599	 +2.5757	 +3.6557	 -1.9296
+10.4658	 +3.0951	 -2.6920	 +1.4376	 -1.1250	 +2.1807
+11.6654	-13.7348	 -0.5971	 +0.9305	 -3.7115	 -3.5109
 +2.6413	+11.3336	 +6.6921	 -0.1365	 -1.0824	 +4.3614
 +3.3328	 +9.9358	+10.5887	 +0.1828	 +2.5352	 -0.1690
+39.1135	+17.3910	 +5.1286	 +0.3206	 +2.7209	 +1.0272
+39.4346	+18.3738	 -2.0792	 +0.7668	 +0.2288	 +0.3966
-14.7324	-18.3600	 -1.9414	 +2.2082	 +3.1337	 +0.9538
 -3.0536	+11.1464	 -5.2933	 +1.7457	 -4.8678	 -0.0778
 -2.9142	 -2.7828	 +6.9011	 +4.3238	 -0.8973	 -4.6462
 -0.6798	 -3.3703	 -4.8667	 -1.1494	 -1.2545	 +3.4688
+10.3869	+10.4412	 +2.3971	 -3.8587	 -0.7156	 -0.3773
+35.0383	 +8.6236	 -2.6306	 -0.8089	 -0.6479	 +2.4088
 -0.9089	 -3.1740	 +0.9309	 -2.1012	 +0.4871	 -2.1726
 -7.2435	 -8.4520	 +0.2845	 +3.2233	 +1.0836	 +0.5272
 +1.4575	 -6.0834	 +3.1956	 -3.4637	 -0.2908	 -3.8693
 +0.2493	 +9.3649	+13.8785	 -0.5611	 +0.6973	 -1.0434
-15.4380	 +0.3980	 -2.4129	 -1.5882	 -1.7160	 +1.7702
+98.3714	-21.5848	+81.4023	 -0.9409	 +0.6069	 +0.0716
 +2.9646	 +9.4877	 -3.4468	 -4.1169	 -1.5840	 -0.9750
 +5.5154	 -1.8826	 +1.9814	 -2.3068	 +2.1039	 -4.6364
 -2.6304	 -0.4123	 +6.7930	 -3.9329	 +3.4390	 -1.9894
 -0.2171	 -3.8120	 +0.6311	 -1.0219	 -1.2334	 +1.7575
 -4.5939	 -2.5566	 -3.0496	 +3.4357	 +3.0819	 -1.7991
-28.6585	-19.6867	 -0.0986	 +1.9781	 -3.0311	 -0.2471
 +0.5283	 +1.3308	 -3.6792	 +1.4816	 +1.0485	 -1.3001
-16.9063	 +2.3514	 +1.2604	 +1.0408	 -1.4331	 +0.8257
 -3.5958	 -9.1979	 -7.9807	 -4.7592	 +0.3202	 +1.1269
+14.0765	-22.1030	 -6.9906	 +2.6154	 +2.2507	 +0.3127
+10.8223	 +9.1183	 +2.9035	 +0.1009	 +0.5521	 +0.6827
-48.7255	-16.8442	+10.5142	 +1.2699	 -1.9890	 +0.8416
 -2.1085	 +7.9126	+11.7168	 -0.8604	 -3.5526	 +1.9987
 +1.3281	 +7.5087	 -4.6182	 -4.7458	 +2.9920	 +0.5141
 +8.7302	 -3.8514	-18.5267	 +1.0369	 -1.7533	 -1.6268
 +7.1531	 -2.4635	 -3.5853	 +1.5279	 +1.6208	 +1.8333
 +5.0116	 -1.7994	 -3.4546	 +0.2493	 +1.1622	 -3.4200
 -3.4032	 -6.3373	 +2.3170	 -1.4695	 +2.3005	 +2.0159
 +6.6368	+32.0222	 -0.6522	 +0.3920	 -1.7588	 +1.0897
 -3.0179	 +4.1476	 -4.5660	 +3.9921	 +2.3512	 -3.5160
 -7.2950	+11.3073	-14.6996	 +0.6986	 +0.9285	 -0.7553
 -7.3240	 -9.4177	 +8.5769	 -2.6328	 +0.1618	 +0.1686
-12.2401	-11.5387	 -4.9445	 +1.6132	 +1.6599	 +2.2079
 +4.4821	 +3.4550	 -1.1185	 -3.5706	 +0.3028	 +0.9293
 +1.0777	-21.5308	 +9.4046	 -1.0136	 -3.7542	 +0.2391
 -5.2804	 -2.2939	 +2.1846	 +1.3015	 -5.0460	 -2.4119
 -2.9257	 -1.7642	 -3.8520	 +0.6717	 +1.3449	 -4.6703
+46.4179	 -6.4085	 -2.7680	 -0.2291	 +0.0324	 -0.5893
 -4.4376	 -8.6421	 -5.0352	 -0.5549	 +1.0912	 +0.2078
 +2.7526	 +5.4023	 -0.5788	 -4.4763	 +0.6593	 -3.6397
-54.8641	-59.7321	-40.7413	 -1.7976	 +0.0042	 -0.1268
 -4.3419	 -3.2820	 -6.3795	 -1.2873	 -4.2474	 -0.2621
 -9.4426	+11.5113	-10.7652	 +1.4158	 +2.0219	 -2.8814
 +2.8803	 -6.3626	 -9.9721	 +1.0816	 +2.5598	 +1.1312
-14.6154	+15.3841	+49.6057	 -1.7923	 +1.7105	 -1.1371
-20.5250	 +8.8744	+14.9076	 +2.6467	 +1.1075	 +0.6367
