# Num Particles: 10000
# Num Cores: 32
# Total Energy: -2.875100e+06
# Iterations: 3161 of 10000
# Current Time: 2018-05-09 07:03:06.066758
# Elapsed Time: 2 days, 11:36:08.223412
# Avg. Step Time: 0:01:07.879856
# 
# x	y	z	vx	vy	vz
# 
 +2.1878	 -9.5004	 -4.7140	 +3.1635	 -0.8120	 -0.1177
 -7.4277	 -8.3605	 +4.2552	 -3.0474	 +2.0247	 +3.6786
 +3.6654	 -9.0523	 +9.6895	 -1.9917	 -0.2883	 -0.6727
 -3.4137	-25.2291	-39.6484	 -1.0793	 +1.0712	 -0.2977
 +3.3751	+17.1762	 -6.5940	 +0.4385	 +1.1971	 +2.7061
 +1.2099	 +9.6608	 -2.2095	 -0.3835	 +2.8938	 -3.5773
+19.5018	+52.0007	+18.6800	 -1.7296	 +0.6215	 +0.2690
 +6.0087	 +2.1624	 +2.9830	 -6.6278	 -2.8334	 -1.0534
+33.2395	+36.1945	-11.6480	 +0.5464	 +0.4538	 -0.6021
 +2.9171	-10.2200	+11.5496	 -1.0939	 +3.6203	 -2.1066
 +0.2811	 +8.4200	-10.3233	 -1.9615	 -1.8959	 +4.5879
 +2.6450	 +5.2479	 -2.0695	 -0.2560	 -2.0468	 -2.8429
 +1.3430	+16.9598	 +3.7632	 -1.5349	 +2.4887	 +0.5687
-23.9864	 -2.8930	-15.1759	 -0.0995	 +0.7288	 -3.5142
 +1.9562	 -0.4281	 +2.4418	 +0.2479	 -2.0037	 +2.8861
 +1.8261	 -8.3232	 +3.9784	 +1.6158	 +3.3625	 -1.2500
 -8.3568	 -7.4100	 -2.5183	 -0.8918	 +3.1195	 -1.5900
 -2.8341	+13.2468	 +3.9027	 -1.1420	 +2.6589	 -0.6651
 -7.0578	 +1.1729	 -1.9056	 -0.8057	 -4.2950	 +3.7261
+74.6824	 -8.3783	+78.8412	 -1.3998	 +0.6825	 -0.3565
 -6.2576	 -2.7558	 -1.3451	 +2.1168	 -3.8216	 +2.1356
 +9.4324	 -0.4662	 -2.8628	 -3.9318	 +1.3387	 -1.5175
 -8.0105	 +0.1742	+10.4494	 -0.9948	 +1.5713	 -2.4070
 +0.8223	 +0.7942	 +0.3005	 -1.7638	 -1.7329	 +2.3074
 +9.0706	 +1.8000	 +3.5144	 +1.0993	 -1.1957	 +2.6478
+30.4830	-30.6115	 -2.8765	 +2.3521	 +1.7669	 +0.0138
 +0.6015	 +1.9068	 -3.7123	 +0.9343	 +1.8016	 -0.8363
-10.3033	 -8.7514	 +7.3650	 +0.3194	 -2.4322	 +1.4171
 +6.4882	-10.7777	-10.1885	 -3.3242	 -1.8686	 -0.9917
-23.0731	+11.0334	 +3.5581	 -2.3381	 -2.8392	 -0.4572
 +6.7766	 +7.9924	 +9.3388	 -0.7954	 -0.9117	 +0.0040
 +1.8624	-35.8817	+16.0682	 +3.2233	 +0.7525	 -0.6022
 -0.4227	+14.2479	 +3.6713	 -1.1234	 -1.5288	 +3.5638
 +6.0010	+12.5010	 -6.2439	 -3.1333	 +0.6495	 +0.9053
-10.0717	+20.2836	 +8.9519	 +0.1883	 +0.3736	 -0.9629
 -5.5320	 -0.8538	 -2.2404	 +0.3634	 -2.9068	 -2.7017
 -1.3294	 -1.9090	 +7.3551	 +1.7468	 -1.1598	 +1.3254
 +4.0645	 +5.0535	 -5.8621	 +2.0161	 -2.4271	 -1.9564
-17.9241	-27.2801	-23.0363	 -0.7676	 -0.0048	 -1.3471
-11.0623	 +6.3853	 -6.9168	 +3.2697	 +0.2231	 -1.1131
 -4.0920	 -5.8838	 +4.1847	 +0.4832	 +3.8732	 -3.7504
 -9.7494	 -0.0772	 +1.0235	 -3.0624	 +2.1586	 -1.9181
+17.9646	+14.4379	 -8.5486	 -1.9222	 -1.8410	 -0.3041
 -1.0364	 -5.8994	 -1.3834	 +1.9157	 +2.4418	 -0.1790
-12.8370	-34.5451	 -3.2679	 -0.0507	 +1.8071	 -0.8438
 -8.0942	 -7.9298	 +3.7060	 +2.8668	 -1.0653	 -2.0793
 +5.7715	 +7.6893	 -2.9811	 -0.2046	 -0.5299	 +2.3323
-18.0666	 +3.4629	 +5.2023	 -4.4285	 +0.9862	 +2.9250
 +1.2406	 +3.9151	 +1.1061	 +4.8936	 +1.1577	 +0.3914
 +3.5948	+11.2148	 -5.2635	 -2.1941	 -2.0414	 -1.3453
-85.0537	-53.6334	-39.2001	 -1.1661	 +0.5394	 +0.2440
 +0.9866	 -9.7862	 +5.1719	 +1.4802	 +0.0182	 +1.9471
-17.0778	 -4.1940	+12.3942	 -2.4958	 +1.4733	 -0.6409
 +6.1378	 +2.1790	 -1.0619	 -3.6524	 +0.5682	 +3.2887
-36.7943	+35.8697	 +4.4232	 -0.1078	 +0.0400	 -2.9044
 -3.7404	-19.1080	-25.5562	 -2.2136	 -0.3080	 -0.0671
