# Iterations: 51 of 100
# Total Energy: -522976
#    Kinetic Energy: 691227
#    Potential Energy: -1.2142e+06
# Current Time: 2018-05-07 14:47:31.166131
# Elapsed Time: 0:00:38.921917
# Avg. Step Time: 0:00:00.763175
# 
# Avg. Times for Sections
#    Force Computation: 0.46
#    Gather Particles: 0.00013
#    Scatter Particles: 0.00026
#    Time Integration: 0.0016
#    Tree Broadcast: 0.048
#    Tree Construction: 0.05
# 
# x	y	z	vx	vy	vz
# 
 -6.4238	 -3.5922	 -0.9849	 -0.8894	 -1.1157	 -0.9994
 +5.2706	-18.4925	-11.5391	 +2.7689	 +1.5151	 -2.7138
 +2.5597	 -3.0658	 +9.1131	 +3.1063	 -2.8671	 +0.5423
-19.8228	+27.6463	 -0.9682	 +1.9425	 +0.5001	 -3.4984
 -1.7287	-16.3041	 -3.9037	 +5.0611	 -0.8284	 +0.3045
 -3.5177	 +1.2106	-12.5779	 +0.1036	 -1.2180	 +1.6135
+17.8956	-13.0032	 -5.0591	 +3.0304	 +0.5261	 +0.8170
+13.0464	 +9.4287	 -5.4854	 -1.6342	 +1.2185	 -3.7749
-25.8528	-35.7315	 -8.1633	 +0.9500	 -1.4481	 +0.9891
-11.4407	+23.5957	 +3.2460	 -2.8497	 -0.0412	 -1.6141
-22.9990	+11.9879	+20.3827	 +1.2251	 +0.6408	 +0.5093
 -1.2064	 -1.5615	 +2.1627	 +1.3490	 +4.4793	 -2.7142
 +4.9626	 -1.7801	 +0.5162	 -3.3906	 -0.0429	 +1.1704
+29.1580	+12.4731	-23.5338	 +2.1348	 -0.7113	 +0.7359
 -1.1999	 -1.8335	 -0.6818	 +1.3138	 -0.0155	 -4.3410
+14.6562	 +6.9591	 +3.4520	 +2.8569	 +2.3266	 +2.0675
 -8.4204	 +1.6706	 -8.5324	 -3.9338	 +0.0608	 -3.4315
 -4.1506	 +0.0433	-13.1878	 -2.9721	 -0.8263	 +3.8701
+10.2429	 -3.6393	 +9.5229	 -1.7944	 +3.0323	 -1.5595
+106.9141	-26.9847	+80.4527	 -1.0859	 -0.3568	 -0.8464
 -5.5290	 -3.2502	 -0.9130	 +1.0909	 +3.3151	 -3.3339
 -2.3035	 +4.0862	 -3.7835	 +0.3711	 +0.0500	 +3.5507
 +7.4377	 +1.2614	 -9.9096	 -0.6189	 +0.8748	 -3.0221
 +1.1747	 -2.7800	 +2.3368	 +2.9613	 +2.4497	 +0.8626
 +8.1292	 +9.2771	 -6.4701	 +0.2211	 +1.8913	 -0.9036
-31.1976	+20.3749	 +4.3191	 +1.9924	 +0.3544	 +1.6712
 -2.0857	 -0.7283	 +0.2364	 -2.0846	 -8.3414	 -1.0657
+13.8085	 -5.8260	 +4.5298	 +0.6416	 +0.2848	 -0.5764
+10.8042	+17.1369	+11.6368	 +1.7038	 +3.0738	 +2.2684
-18.4525	-19.3255	 -1.8160	 +0.0676	 -1.1440	 +1.5419
 -4.4626	 -0.6792	 -0.4494	 +3.3737	 +0.3486	 -3.2846
-53.8845	 +7.8124	 +1.7478	 +0.6297	 -1.1483	 +1.3076
