# Iterations: 10 of 10
# Total Energy: -6.644e+05
#    Kinetic Energy: 6.617e+05
#    Potential Energy: -1.326e+06
# Current Time: 2018-05-08 17:17:50.104484
# Elapsed Time: 0:44:55.392626
# 
# Med. Times for Sections
#    Force Computation:		132.907246
#        [132.907246, ]
#    Gather Particles:		20.437023
#        [20.437023, ]
#    Overall:		174.591460
#        [174.591460, ]
#    Scatter Particles:		0.003581
#        [0.003581, ]
#    Time Integration:		0.002150
#        [0.002150, ]
#    Tree Broadcast:		7.582307
#        [7.582307, ]
#    Tree Construction:		13.658762
#        [13.658762, ]
# 
# x	y	z	vx	vy	vz
# 
 -4.5097	 -4.6279	 -1.3598	 +4.4585	 -1.4457	 +0.0560
 +3.8320	-20.5934	-11.1709	 -1.8410	 -0.5526	 +1.7955
 +0.7546	 -3.0209	 +7.5496	 -3.5850	 -1.4274	 +1.4680
-20.3498	+25.9099	 -0.2136	 +2.1296	 -1.1936	 +1.8977
 -4.0920	-16.9919	 -5.6617	 +0.3283	 +0.8591	 -3.1263
 -3.3792	 +0.1099	-14.8368	 -0.2137	 -2.0101	 -1.4023
+16.9778	-14.3195	 -6.6460	 +4.2598	 +2.1685	 +0.7667
+14.4557	 +7.7637	 -4.7595	 +4.6770	 +2.2277	 -0.2417
-26.0891	-36.2113	 -9.8967	 +0.2074	 +0.5289	 +0.4841
 -9.7637	+22.4511	 +2.7236	 -0.4761	 +1.8480	 -0.7135
-23.3779	+10.2486	+18.8996	 +0.0708	 -0.7527	 +0.7715
 -1.6095	 -4.9453	 +2.3872	 -0.5557	 +0.4313	 +3.2122
 +7.3752	 -2.8632	 -1.2950	 +5.8407	 +1.4210	 +0.6186
+28.4447	+11.5373	-25.0248	 +1.7999	 +0.1304	 +1.3609
 -2.0327	 -3.0382	 +0.0615	 -3.1023	 -0.3061	 -1.7050
+13.0877	 +4.2460	 +1.1228	 -1.9297	 +1.3588	 -0.8416
 -5.7212	 +0.7107	 -7.6885	 +2.3808	 +3.8744	 +2.0207
 -2.2847	 -0.8032	-16.1612	 +0.5428	 -1.3536	 +0.3293
+11.5303	 -6.4049	 +8.8516	 +2.0686	 +1.2145	 -0.9160
+107.6174	-28.0484	+79.6409	 -0.7260	 +0.5558	 +0.2405
 -5.6607	 -5.9261	 -0.5945	 +4.3672	 -1.2904	 +2.5175
 -2.3821	 +2.4193	 -6.2835	 -0.3993	 -1.3860	 +5.2233
 +8.2824	 -0.7700	 -9.4480	 +3.6008	 -2.5257	 +0.4361
 -0.4288	 -5.2568	 +0.6283	 -0.6605	 -0.7932	 +1.1597
 +8.1187	 +6.8809	 -6.9708	 -0.7403	 -0.1635	 +2.1474
-32.1278	+18.5113	 +2.1564	 -1.3265	 -3.2063	 -0.1223
 -0.4441	 +2.2793	 -0.9669	 +0.8480	 +1.0591	 -2.1829
+13.4956	 -7.0356	 +3.3663	 -0.9270	 +1.9942	 -1.7237
+10.3766	+14.0786	 +9.0110	 +2.7594	 -0.8136	 -1.1985
-17.9955	-20.2730	 -3.9710	 +2.1122	 -2.4911	 -0.7135
