# Iterations: 100 of 100
# Total Energy: -6.704e+05
#    Kinetic Energy: 6.743e+05
#    Potential Energy: -1.345e+06
# Current Time: 2018-05-08 11:21:26.026888
# Elapsed Time: 0:07:07.319035
# 
# Med. Times for Sections
#    Force Computation:		0.791183
#        [0.8167230.8152510.7911830.7846010.7862050.7907320.7951650.7928560.785515]
#    Gather Particles:		1.267209
#        [1.5468631.3330071.2352591.2572021.5834001.2632381.2544201.2672091.594319]
#    Overall:		3.930086
#        [4.3134894.0359503.9300863.8615374.2221523.8914243.8803693.8812764.223349]
#    Scatter Particles:		0.002428
#        [0.0024330.0023110.0024850.0024540.0024280.0024810.0023420.0024030.001430]
#    Time Integration:		0.000070
#        [0.0000690.0000620.0000770.0000690.0000720.0000700.0000700.0000700.000070]
#    Tree Broadcast:		0.876462
#        [0.9273280.9042180.8864610.8663320.8764620.8827860.8524400.8461010.871491]
#    Tree Construction:		0.973515
#        [1.0200030.9810291.0145470.9508150.9735150.9520530.9758630.9725700.970453]
# 
# x	y	z	vx	vy	vz
# 
 -5.9340	 -3.7218	 -2.7707	 +1.7228	 +1.4357	 +0.0872
 +3.4109	-18.5307	-10.8427	 +1.0913	 +2.2972	 +1.8916
 -2.4622	 -5.6331	 +8.6425	 -1.7597	 -2.3374	 +1.6922
-24.6643	+25.2204	 -0.4546	 -2.1529	 -0.9370	 +1.1704
 -4.1583	-18.9288	 -6.1615	 +1.8160	 -1.1534	 +0.3216
 -2.4173	 +0.9652	-16.7214	 +2.7168	 +0.6021	 -0.2898
+13.4477	-15.5594	 -8.9659	 -1.4623	 -0.7892	 -0.8989
+10.7846	 +7.7766	 -6.2532	 -1.7580	 -0.0167	 -0.1345
-25.9613	-34.5728	-11.2737	 +1.9795	 +1.7675	 -0.0828
-14.7547	+22.0613	 +2.1733	 -3.0862	 -0.4300	 +0.5317
-22.9894	+11.3167	+17.2773	 +2.3098	 +0.9145	 -0.4399
 -5.0980	 -2.5346	 -0.6636	 -1.0850	 +3.0680	 -1.7205
 +2.5708	 -0.0771	 -7.3693	 -3.0327	 +3.0241	 -4.0756
+25.1945	+12.4994	-27.5596	 -1.3411	 +0.9324	 -1.0696
 +0.0245	 -4.9621	 -2.3631	 +3.3823	 -1.0668	 -1.2138
+13.6725	 +2.3543	 -1.9489	 +1.6006	 -1.8195	 -1.9541
 -8.9099	 -4.0870	 -6.4283	 -0.5572	 -4.0638	 +3.1487
 -5.7139	 -0.0022	-19.1929	 -1.4760	 +0.6850	 -1.2902
 +9.7128	 -7.9013	 +7.0631	 -0.2065	 -1.1662	 -1.0011
+104.5283	-28.9630	+78.6047	 -1.3735	 -0.8363	 +0.1978
 -5.4510	 -3.6932	 -5.2382	 +3.1540	 +2.7141	 -2.6542
 -3.2975	 -1.9498	 -7.7477	 +1.2642	 -4.4327	 +1.0892
 +4.7484	 +2.1351	 -8.7585	 -1.8079	 +2.4721	 +2.4128
 -4.7093	 -4.4841	 +3.7142	 -2.0423	 +1.5229	 +3.7308
 +7.8200	 +7.7807	 -8.6720	 +1.0241	 +0.5581	 +0.0424
-35.9408	+21.2310	 -0.3643	 -2.0418	 +2.2800	 -1.3066
 -4.0570	 -3.2651	 -4.8359	 -1.3772	 -4.9129	 -2.3656
 +7.7646	 -7.5239	 +4.5670	 -4.4691	 +0.0494	 +1.9983
+11.2833	+11.9796	 +5.6852	 +2.6025	 -2.6010	 -2.3102
-16.6694	-17.8650	 -4.5500	 +3.5240	 +2.3588	 +0.5908
 -2.4015	 -5.1340	 -5.7373	 +5.7540	 -2.0515	 -3.6440
-56.6491	 +9.1171	 +0.4214	 -0.8046	 +1.9968	 +1.8280
 -3.4560	 -5.9201	-11.9455	 -4.4252	 -0.0942	 +2.8401
 -0.8556	-13.9928	 +4.4962	 -0.9064	 +2.4037	 -1.4874
 -9.8733	 -3.4446	+22.3917	 +0.3670	 -0.6062	 +0.7738
 +3.9248	 +2.0060	 -0.3965	 -1.0211	 +0.1701	 -0.1931
 +2.7470	 -6.1066	 -1.7229	 -1.0185	 -4.1464	 +2.0922
 -1.2512	 -2.0938	 +5.6770	 +4.1332	 -3.3976	 +0.2019
 -3.0257	+30.5629	-11.1962	 -0.7438	 -1.7955	 +0.7061
 +4.0826	 +1.0346	 +3.5976	 +0.1422	 +4.0354	 +2.1071
+14.2069	-13.2441	+10.3137	 +1.9168	 -3.4028	 +0.3559
 -4.9786	+10.0390	-11.0838	 -0.2499	 -1.6596	 +2.0416
