# Iterations: 41 of 100
# Total Energy: -6.693e+05
#    Kinetic Energy: 6.726e+05
#    Potential Energy: -1.342e+06
# Current Time: 2018-05-08 11:17:25.115972
# Elapsed Time: 0:03:06.408119
# 
# Med. Times for Sections
#    Force Computation:		0.708618
#        [0.7081580.7080180.7098280.7090790.7101780.7081420.7080700.7058240.8405490.837047]
#    Gather Particles:		1.507442
#        [1.6422031.4861931.5139931.8387701.6614491.4907931.5008921.8392801.5001351.351988]
#    Overall:		3.892108
#        [3.8758773.7268023.7145074.0687943.9083393.7006853.7155794.0704713.9332983.969399]
#    Scatter Particles:		0.002042
#        [0.0020630.0021700.0019880.0020320.0020530.0019810.0020190.0004630.0023080.002221]
#    Time Integration:		0.000059
#        [0.0000580.0000530.0000590.0000620.0000610.0000570.0000560.0000560.0000730.000072]
#    Tree Broadcast:		0.721128
#        [0.7309960.7181520.7108260.7132080.7293670.7148040.7241040.7137230.8037610.821688]
#    Tree Construction:		0.798761
#        [0.7923480.8121650.7777640.8055900.8051750.7848550.7803860.8110720.7864020.956316]
# 
# x	y	z	vx	vy	vz
# 
 -6.6370	 -4.3116	 -2.7148	 +0.6830	 +0.5807	 -0.2538
 +2.7435	-19.7769	-11.8999	 +1.1690	 +1.9277	 +1.6922
 -1.4098	 -4.1215	 +7.3892	 -1.7936	 -2.8258	 +2.6040
-23.3547	+25.7287	 -1.1460	 -2.2884	 -0.7818	 +1.1730
 -5.2043	-18.1042	 -6.3202	 +1.6606	 -1.7248	 +0.1810
 -4.0198	 +0.5966	-16.3694	 +2.7049	 +0.6406	 -0.9160
+14.2412	-15.0258	 -8.3974	 -1.2201	 -1.0219	 -1.0296
+11.6837	 +7.6892	 -6.1185	 -1.2785	 +0.3119	 -0.3297
-27.1092	-35.5871	-11.2165	 +1.9111	 +1.6700	 -0.1108
-12.8864	+22.2293	 +1.8425	 -3.2470	 -0.1310	 +0.5911
-24.3022	+10.7533	+17.4940	 +2.1378	 +0.9950	 -0.2938
 -4.2138	 -4.1406	 +0.2625	 -1.8365	 +2.3721	 -1.4855
 +4.1360	 -1.8620	 -4.7373	 -2.2185	 +2.9011	 -4.9079
+25.9540	+11.9351	-26.8982	 -1.2311	 +0.9809	 -1.1740
 -2.0115	 -3.9847	 -1.5772	 +3.4730	 -2.1244	 -1.4572
+12.5371	 +3.3953	 -0.8065	 +2.2546	 -1.6998	 -1.9246
 -8.3856	 -1.5844	 -8.1340	 -1.2150	 -4.3859	 +2.5956
 -4.8104	 -0.3983	-18.2755	 -1.5807	 +0.6468	 -1.8471
 +9.6942	 -7.1529	 +7.5430	 +0.2802	 -1.3765	 -0.6026
+105.3355	-28.4687	+78.4856	 -1.3625	 -0.8392	 +0.2061
 -7.0616	 -5.0800	 -3.4834	 +2.3107	 +1.9719	 -3.2283
 -3.9199	 +0.7051	 -8.0858	 +0.8229	 -4.4816	 +0.1396
