# Iterations: 4 of 10
# Total Energy: -6.698e+05
#    Kinetic Energy: 6.696e+05
#    Potential Energy: -1.339e+06
# Current Time: 2018-05-08 21:46:00.901516
# Elapsed Time: 0:00:14.726106
# 
# Med. Times for Sections
#    Force Computation:		0.626878
#        [0.626878, ]
#    Gather Particles:		0.000808
#        [0.000808, ]
#    Overall:		2.687181
#        [2.687181, ]
#    Scatter Particles:		0.001213
#        [0.001213, ]
#    Time Integration:		0.018337
#        [0.018337, ]
#    Tree Broadcast:		0.945603
#        [0.945603, ]
#    Tree Construction:		1.094269
#        [1.094269, ]
# 
# x	y	z	vx	vy	vz
# 
 -6.7799	 -4.4593	 -2.6025	 +0.1118	 +0.1942	 -0.3857
 +2.3035	-20.4513	-12.5051	 +1.2087	 +1.7026	 +1.5722
 -0.7405	 -3.0269	 +6.3242	 -1.8944	 -3.1233	 +3.1871
-22.4927	+25.9996	 -1.5801	 -2.3735	 -0.6788	 +1.1750
 -5.8164	-17.2268	 -6.4821	 +2.0241	 -2.7673	 +1.0102
 -5.0129	 +0.3575	-15.9584	 +2.6509	 +0.6663	 -1.3022
+14.6634	-14.6209	 -8.0018	 -1.0560	 -1.1706	 -1.1118
+12.0986	 +7.5364	 -5.9719	 -0.9516	 +0.5215	 -0.4681
-27.8088	-36.1944	-11.1726	 +1.8700	 +1.6119	 -0.1271
-11.6683	+22.2424	 +1.6168	 -3.3401	 +0.0652	 +0.6298
-25.0739	+10.3767	+17.5869	 +2.0300	 +1.0412	 -0.2061
 -3.4524	 -4.9124	 +0.7573	 -2.3044	 +1.6043	 -1.1079
 +4.8510	 -2.8891	 -2.8435	 -1.6721	 +2.6501	 -5.2858
+26.3968	+11.5669	-26.4522	 -1.1605	 +1.0112	 -1.2386
 -3.3029	 -3.1299	 -1.0382	 +3.5120	 -2.5049	 -1.3683
+11.6337	 +4.0081	 -0.0973	 +2.6113	 -1.6088	 -1.9136
 -7.8553	 +0.0550	 -9.0154	 -1.7127	 -4.4573	 +2.1247
 -4.2158	 -0.6301	-17.5211	 -1.6265	 +0.6101	 -2.2376
 +9.5378	 -6.6189	 +7.7170	 +0.5785	 -1.5096	 -0.3216
+105.8383	-28.1578	+78.4084	 -1.3556	 -0.8410	 +0.2113
 -7.8336	 -5.7136	 -2.2565	 +1.8847	 +1.4335	 -3.3766
 -4.1131	 +2.3438	 -8.0784	 +0.2228	 -4.3371	 -0.2177
 +6.0265	 -0.3614	-10.6270	 -1.1796	 +2.7507	 +1.5371
 -2.2855	 -5.1700	 -0.4629	 -2.7950	 -0.0579	 +5.0775
 +6.4921	 +6.9473	 -8.4468	 +1.7347	 +1.1679	 -0.5367
-33.8842	+18.9780	 +0.8882	 -2.2497	 +2.4179	 -1.3009
 -2.4203	 +1.8932	 -2.0995	 -1.8889	 -5.1794	 -3.1673
+11.6252	 -7.2848	 +2.4561	 -3.5413	 -0.5191	 +2.3640
 +8.4417	+14.0667	 +7.8230	 +3.2300	 -1.8503	 -2.0300
-19.8606	-19.9079	 -5.0827	 +3.1374	 +1.9155	 +0.5210
 -7.2777	 -2.4108	 -1.5836	 +4.1402	 -3.4146	 -4.7112
-55.8108	 +7.1911	 -1.3343	 -0.9441	 +2.0151	 +1.8290
 +0.7672	 -5.5173	-13.9878	 -4.2932	 -0.6934	 +1.4859
 -0.0241	-15.8568	 +5.7543	 -0.8145	 +1.5084	 -1.1328
-10.1379	 -2.8336	+21.4062	 +0.1796	 -0.6674	 +1.2887
 +4.2722	 +1.5641	 -0.5121	 +0.3251	 +0.8444	 +0.4937
 +3.2138	 -1.4597	 -3.5619	 +0.1366	 -5.3597	 +1.5260
 -5.2530	 +1.2336	 +4.3969	 +3.9928	 -3.2555	 +2.7208
 -2.3061	+32.1178	-11.8227	 -0.7561	 -1.4465	 +0.5972
 +3.4393	 -3.0277	 +1.2843	 +1.3183	 +4.2614	 +2.8481
+12.1601	 -9.8041	 +9.7970	 +2.3866	 -3.7882	 +0.7495
 -4.6389	+11.2146	-12.5786	 -0.4376	 -0.7872	 +1.0892
 -4.6222	 -3.6317	 -9.9822	 -2.2662	 +3.7567	 -0.7288
 -3.7491	 +4.0047	 -1.0100	 -4.1486	 -0.2149	 -0.9905
 -6.8686	+22.4890	-21.2950	 +2.3382	 +0.1165	 +0.6383
 +2.7904	 +0.1679	 -5.2789	 -0.7216	 -1.3974	 +4.8758
 -3.2582	 -0.1214	-10.9402	 +2.4149	 +4.7118	 -1.5495
+34.8486	 -4.9419	 +2.4502	 +0.1954	 -1.2922	 -1.5751
 -3.8000	 +4.2983	 +0.5168	 +2.2815	 +2.7021	 -0.2800
 -6.8095	 -1.1472	 -4.4961	 +2.0081	 +4.5757	 -0.2187
-34.3817	-57.1535	-38.7021	 +1.1130	 +0.2388	 +1.5752
 -1.1148	 -4.1952	 +1.1753	 -1.9833	 -3.4096	 -3.7028
+16.5046	-10.3712	 +5.6070	 -0.0876	 +2.5417	 +4.0179
