# Iterations: 2 of 10
# Total Energy: -6.644e+05
#    Kinetic Energy: 6.614e+05
#    Potential Energy: -1.326e+06
# Current Time: 2018-05-08 01:56:11.267820
# Elapsed Time: 0:01:52.057185
# 
# Med. Times for Sections
#    Force Computation:		3.205292
#        [3.205292]
#    Gather Particles:		1.270105
#        [1.270105]
#    Overall:		29.110714
#        [29.110714]
#    Scatter Particles:		0.013488
#        [0.013488]
#    Time Integration:		0.002458
#        [0.002458]
#    Tree Broadcast:		8.995369
#        [8.995369]
#    Tree Construction:		15.623212
#        [15.623212]
# 
# x	y	z	vx	vy	vz
# 
 -4.8626	 -4.5086	 -1.3646	 +4.3493	 -1.5468	 +0.0593
 +3.9790	-20.5477	-11.3138	 -1.8318	 -0.5961	 +1.7740
 +1.0401	 -2.9056	 +7.4277	 -3.5510	 -1.4586	 +1.5905
-20.5195	+26.0045	 -0.3654	 +2.1116	 -1.1707	 +1.8976
 -4.1180	-17.0587	 -5.4109	 +0.3188	 +0.8032	 -3.1454
 -3.3613	 +0.2705	-14.7211	 -0.2359	 -2.0020	 -1.5021
+16.6358	-14.4918	 -6.7069	 +4.2959	 +2.1336	 +0.7545
+14.0790	 +7.5842	 -4.7395	 +4.7500	 +2.2654	 -0.2599
-26.1053	-36.2531	 -9.9353	 +0.1981	 +0.5164	 +0.4809
 -9.7250	+22.3017	 +2.7805	 -0.4950	 +1.8919	 -0.7067
-23.3828	+10.3085	+18.8372	 +0.0487	 -0.7438	 +0.7899
 -1.5634	 -4.9759	 +2.1274	 -0.6022	 +0.3200	 +3.2902
 +6.9038	 -2.9739	 -1.3438	 +5.9561	 +1.3406	 +0.5963
+28.3002	+11.5267	-25.1332	 +1.8152	 +0.1365	 +1.3477
 -1.7824	 -3.0101	 +0.1967	 -3.1681	 -0.4065	 -1.6675
+13.2387	 +4.1362	 +1.1899	 -1.8337	 +1.3887	 -0.8362
 -5.9087	 +0.4005	 -7.8467	 +2.2951	 +3.8809	 +1.9201
 -2.3276	 -0.6949	-16.1846	 +0.5294	 -1.3549	 +0.2455
+11.3629	 -6.5011	 +8.9231	 +2.1217	 +1.1873	 -0.8652
+107.6754	-28.0928	+79.6216	 -0.7245	 +0.5554	 +0.2417
 -6.0071	 -5.8196	 -0.7957	 +4.2820	 -1.3837	 +2.5112
 -2.3478	 +2.5272	 -6.6972	 -0.4720	 -1.2970	 +5.0995
 +7.9900	 -0.5684	 -9.4777	 +3.7004	 -2.5097	 +0.2632
 -0.3759	 -5.1881	 +0.5352	 -0.6632	 -0.9413	 +1.1724
 +8.1756	 +6.8917	 -7.1404	 -0.6723	 -0.1002	 +2.0867
-32.0210	+18.7674	 +2.1661	 -1.3469	 -3.1948	 -0.1207
 -0.5107	 +2.1920	 -0.7908	 +0.8100	 +1.1269	 -2.2260
+13.5670	 -7.1937	 +3.5033	 -0.8502	 +1.9522	 -1.6987
+10.1547	+14.1420	 +9.1057	 +2.7923	 -0.7665	 -1.1659
-18.1636	-20.0727	 -3.9137	 +2.0861	 -2.5196	 -0.7184
 -5.8013	 -2.3052	 -0.1351	 -3.6298	 -2.3757	 -0.1380
-53.9827	 +7.0318	 -0.1789	 -0.3372	 -2.1597	 +1.0113
 +2.7971	 -5.3656	-12.9089	 +0.8099	 +3.6794	 -2.1381
 +1.8844	-15.9691	 +7.0136	 +2.5629	 -1.4558	 -0.4507
 -8.3498	 -2.7568	+22.5286	 +0.2004	 +1.2374	 -0.9756
 +6.0151	 +1.6069	 +0.7777	 -1.0287	 +2.6520	 +3.2683
 +4.9859	 -1.1458	 -2.4975	 -0.3741	 +1.2985	 -2.5474
 -3.6490	 +1.5227	 +5.4838	 +0.3721	 +4.0125	 +0.2629
 -0.4547	+32.2465	-10.6203	 +0.7529	 +1.6766	 +0.5220
 +5.1271	 -3.3443	 +2.4823	 -1.1858	 -3.6755	 +4.1470
+13.7952	 -9.6154	+10.9777	 -1.2063	 -0.2409	 +0.0661
 -2.7650	+11.2794	-11.4515	 +2.0277	 +0.6578	 -1.1819
 -2.8132	 -3.9149	 -8.8166	 -3.1906	 -3.4062	 -2.9550
 -1.8705	 +4.0173	 +0.2869	 -4.0212	 -0.1112	 +1.0201
 -5.1578	+22.4631	-20.0409	 +1.2213	 -0.8745	 +2.3119
 +4.6569	 +0.4183	 -4.3018	 +1.4018	 +5.8448	 +0.1544
 -1.5459	 -0.3043	 -9.6480	 +1.4006	 +1.5535	 -0.1009
+36.6936	 -4.8809	 +3.7304	 +2.1324	 -0.3318	 -0.5006
 -2.0937	 +4.2928	 +1.8076	 +0.9388	 +4.1535	 +2.0402
 -5.0557	 -1.5054	 -3.1780	 +2.0676	 -4.5057	 +2.9928
-32.7112	-57.1742	-37.5783	 -2.1631	 -0.5031	 -0.4645
 +0.8615	 -3.9504	 +2.7070	 +2.7824	 +2.2412	 +4.3714
+18.2353	-10.5106	 +6.6651	 -2.1418	 -0.6281	 +1.4207
 +4.0631	+13.3314	 +5.4048	 -1.1383	 -0.6588	 +0.9529
 +6.7483	 -5.1433	+53.7042	 -1.9186	 +1.8572	 +0.4179
-25.3120	 -6.9401	 -3.0083	 -1.9716	 +1.1449	 +2.0259
+34.2056	 -5.4117	 +6.0498	 -0.4036	 -0.4375	 -1.7905
 -3.1451	 +6.4754	 +7.1305	 -5.0742	 -2.1525	 +0.4411
 -0.7079	 -6.6131	 -2.5160	 -2.3827	 +5.8727	 -0.4687
 +4.7597	-22.0909	 +9.6147	 +0.7954	 -0.1790	 -0.0556
-12.1053	 +0.7978	+10.7632	 -4.7513	 -2.5147	 +2.4243
 -6.4360	 +2.7646	-19.1109	 -0.7682	 -0.2370	 -0.4521
 -1.1350	 -9.7438	 -0.9935	 +1.6219	 -1.4341	 -0.2660
 -4.0775	 -4.6440	 -7.6951	 +0.3447	 +0.4113	 +4.6859
 -0.2551	 -3.8631	 -5.4761	 +2.0074	 +5.8670	 -0.1339
 -4.9977	 -3.4178	 -8.6936	 -2.4719	 +0.2302	 -0.8252
 +6.7894	 -2.0441	+23.6240	 -1.4634	 -0.7749	 +0.5624
-11.8945	-11.9492	+28.4519	 -0.5855	 -0.4857	 -3.1001
 -1.5981	 -7.5444	-19.3036	 +1.4295	 -0.1422	 -1.8194
 -2.2143	+11.1951	 -4.3279	 -1.6120	 -0.8870	 +0.7516
 +0.4754	 -4.3941	 -0.4022	 +3.2977	 +1.9342	 -0.1473
-11.7126	-12.1050	 -5.0212	 -1.6947	 +0.4961	 +1.5339
-10.1754	 +6.3673	 -1.0239	 -0.5902	 -1.7965	 -2.3681
-14.5253	+15.3070	-92.3044	 +0.8570	 +0.7396	 +0.8401
+28.3411	-28.5262	-12.9970	 -0.1628	 -0.0712	 +1.7838
 -8.4330	+11.0062	-10.0866	 +2.2512	 -0.4148	 -1.1044
 -3.3981	 +2.3044	 -7.1509	 +0.9728	 -0.4482	 -4.7810
