# Iterations: 27 of 30
# Total Energy: -6.583e+05
#    Kinetic Energy: 6.651e+05
#    Potential Energy: -1.323e+06
# Current Time: 2018-05-08 01:58:02.457012
# Elapsed Time: 2:26:22.547172
# 
# Med. Times for Sections
#    Force Computation:		305.372389
#        [305.372389]
#    Gather Particles:		0.000098
#        [0.000098]
#    Overall:		311.326446
#        [311.326446]
#    Scatter Particles:		0.001214
#        [0.001214]
#    Time Integration:		0.001828
#        [0.001828]
#    Tree Broadcast:		2.907860
#        [2.907860]
#    Tree Construction:		3.042988
#        [3.042988]
# 
# x	y	z	vx	vy	vz
# 
 -7.4777	 -4.2456	 -1.2273	 -6.1598	 +0.6140	 +1.7776
 +3.4765	-19.8995	-11.6486	 +0.5348	 +2.0240	 +0.2807
 +1.1207	 -3.6844	 +7.2465	 +2.4248	 -3.1297	 +0.5523
-22.2275	+26.4878	 -0.7424	 -3.3031	 +1.2670	 +0.1075
 -4.1998	-17.1180	 -5.9182	 +2.2712	 -0.2956	 -0.8824
 -3.5589	 +0.7564	-14.8354	 +1.8428	 +1.2100	 +0.8370
+14.8415	-14.3903	 -7.0157	 -3.4663	 +0.3499	 +0.2546
+12.9015	 +8.3463	 -4.8038	 -1.2685	 +2.5982	 +1.0339
-26.7707	-35.3648	-10.1430	 +0.2014	 +2.9525	 +0.5651
 -9.7527	+22.2494	 +1.4495	 +2.4183	 -0.3605	 -3.5896
-24.4778	+10.8674	+17.8819	 -1.3259	 +1.6034	 -2.1079
 -2.6413	 -5.9026	 +0.6194	 -1.3033	 -3.3603	 -3.8925
 +6.6596	 -2.7628	 -2.8112	 +2.0769	 +0.7310	 -3.8597
+27.2137	+11.4423	-25.6253	 -1.1705	 -0.5932	 -0.3411
 -2.4523	 -3.5982	 -0.6921	 -0.1637	 -2.2515	 -2.1581
+12.6878	 +3.4382	 +1.5569	 +0.2050	 -2.6817	 +2.4554
 -4.9622	 +0.2998	 -8.4940	 +6.2953	 -0.2359	 -0.6664
 -3.9179	 -0.5986	-16.3908	 -3.0593	 -0.0873	 +0.6905
+11.0162	 -6.5707	 +8.2529	 +1.4339	 -0.3608	 -1.3096
+106.8219	-28.2195	+79.6726	 -0.5874	 -0.6892	 +1.4558
 -6.5429	 -6.4948	 -2.0417	 +1.2332	 -2.6894	 -2.9049
 -3.2383	 +2.7438	 -6.9091	 -0.6869	 +0.2048	 +1.2417
 +6.8997	 -0.2694	 -9.7255	 -1.2085	 +0.1523	 -0.1846
 -2.0258	 -5.3768	 +1.7002	 -3.4060	 -0.8578	 +5.4259
 +7.5462	 +6.9433	 -7.6620	 +0.1158	 -0.2261	 -0.2848
-33.3109	+19.0787	 +2.0864	 -2.1779	 +0.4531	 +0.9493
 -0.3453	 +1.5551	 -0.6583	 +3.2190	 -2.5151	 +1.4686
+13.7549	 -7.3531	 +2.9848	 +2.9982	 -0.5941	 -0.8125
 +9.7631	+14.6370	 +8.3095	 +1.3858	 +1.3051	 -1.7713
-18.9206	-20.1948	 -4.8888	 +0.1036	 -0.9600	 -2.3008
 -6.9867	 -0.9512	 -0.5895	 -1.8642	 +4.3524	 -0.3780
-54.6094	 +7.5552	 -0.7642	 +0.2860	 +1.3391	 -0.7322
 +1.3860	 -5.2017	-12.3911	 -2.4416	 +0.7634	 +3.0386
 +0.9653	-16.0169	 +7.0097	 -0.4791	 -0.5178	 +1.1363
 -8.8844	 -2.3036	+21.7578	 +0.6741	 +1.4610	 -1.6855
 +5.6641	 +1.6254	 +0.6824	 +0.9036	 -0.0327	 +1.1781
 +4.2265	 -1.8657	 -2.2881	 -0.3974	 -2.6314	 +1.8077
 -4.0780	 +1.9290	 +4.8910	 +1.1894	 +1.5012	 -1.0603
 -0.7236	+31.9469	-10.7676	 +1.6609	 -1.2322	 +0.7931
 +5.7919	 -3.0490	 +2.8574	 +4.6038	 +0.4276	 +2.8882
+13.6139	 -9.3205	+10.6631	 +1.6959	 +0.7830	 +0.0756
 -4.1888	+11.2795	-12.1915	 -2.3066	 -0.3311	 -1.4335
 -3.7497	 -1.8989	 -8.8616	 -1.0732	 +6.5914	 +0.9715
 -3.6184	 +3.3982	 +0.0559	 -3.9779	 -2.7088	 +0.4597
 -6.0324	+23.0670	-20.0978	 -0.4419	 +1.7252	 +1.3291
 +3.4760	 +0.0315	 -3.8322	 -1.6174	 -1.0080	 +2.9632
 -2.0530	 -0.4170	-10.5654	 +0.9009	 -0.5192	 -1.8176
+35.9810	 -4.7208	 +3.0271	 +0.1855	 +0.2447	 -1.3191
 -2.1135	 +4.4194	 +1.7186	 +2.6618	 +0.4410	 +1.0360
 -5.2333	 +0.1173	 -4.2581	 +2.3037	 +5.0653	 -2.1729
-33.4490	-56.8552	-38.1225	 -0.3213	 +0.7962	 -0.7386
 -0.1015	 -3.1134	 +1.6241	 -0.6760	 +3.0927	 -2.2874
+17.2927	-10.6969	 +6.6361	 -1.1287	 -0.9841	 +1.2703
 +3.7312	+12.8063	 +5.5815	 +1.1853	 -2.3888	 +1.9088
 +5.8522	 -4.8518	+52.6395	 -0.8674	 +0.9450	 -2.5274
-25.5497	 -6.3757	 -3.2008	 +1.5502	 +1.8597	 +0.7863
+33.3074	 -5.6676	 +6.3209	 -0.7516	 -1.2504	 +2.0176
 -3.5990	 +6.1900	 +7.6370	 +0.4277	 -1.6334	 +2.9202
 -1.0231	 -6.6167	 -3.3551	 +1.1799	 +0.5665	 -1.6971
 +4.0192	-21.7306	 +8.4167	 +0.0027	 +1.0782	 -3.0746
-12.8045	 +1.5379	 +9.5826	 -0.3623	 +2.0673	 -2.7991
 -7.7233	 +2.9688	-19.0237	 -2.1227	 +0.4006	 +1.6017
 -2.1434	 -9.3199	 -0.2658	 -0.8562	 +1.2877	 +3.8283
 -3.5728	 -4.5821	 -8.3170	 +4.4588	 +0.1208	 -0.3003
 -0.7183	 -3.8253	 -6.4855	 +1.1300	 +0.6282	 -2.2857
 -6.2914	 -3.0582	 -8.2063	 -2.2223	 +1.0851	 +3.0589
 +5.3981	 -1.5580	+23.8577	 -2.6033	 +1.3630	 +2.0732
-12.7923	-11.8663	+27.6030	 -0.7098	 -0.0347	 -2.1553
 -2.4210	 -8.3369	-19.6947	 -0.2367	 -3.0975	 -0.2512
 -3.4789	+10.9869	 -4.4184	 -2.1220	 -1.3072	 +1.0772
 -1.0137	 -4.7471	 -1.0585	 -2.4503	 -1.1551	 -1.1096
-11.5447	-11.9853	 -5.5409	 +3.0462	 +0.2758	 -0.4009
-11.0534	 +6.2309	 -1.6853	 -0.5059	 -1.0466	 -1.3717
-15.4371	+15.1432	-91.9760	 -0.6226	 -0.8037	 +2.5190
+27.9105	-29.0910	-13.8616	 +0.9660	 -2.3008	 -1.6376
 -9.5971	+10.3992	 -9.5120	 -1.3000	 -2.5916	 +3.2539
 -3.6298	 +2.6886	 -6.9980	 +1.9346	 +0.9145	 +1.5696
 -0.5314	 -8.2343	+13.9124	 -0.6290	 +0.1314	 -1.0501
 -4.3818	+11.3960	 -3.5175	 -2.7676	 +4.3319	 +0.0378
+21.8683	-15.0707	 -5.0808	 +2.0365	 +0.6007	 -0.9767
 +0.7284	 -0.8363	 -0.4299	 +1.7275	 -5.4699	 +4.8161
+10.3367	 +9.1452	 -6.9077	 -0.8740	 -0.8087	 +1.0565
