# Num Particles: 1000
# Num Cores: 1
# Total Energy: -2.115738e+04
# Iterations: 111 of 1000
# Current Time: 2018-05-05 18:53:36.020105
# Elapsed Time: 1:39:36.792106
# Avg. Step Time: 0:00:53.844974
# 
# x	y	z	vx	vy	vz
# 
 -5.2301	 -3.9770	 -4.3056	 -2.4538	 -2.3388	 -0.2077
-11.2491	+20.4830	 +3.7518	 -1.9200	 +1.4228	 -0.1424
 +3.9397	 +4.5208	-10.2458	 +2.4124	 +2.7884	 +0.1244
-33.3943	 +6.1060	 +9.9828	 +0.4832	 -2.4940	 +0.6434
 +1.0222	 +9.4304	 -0.3741	 -2.5929	 +3.5365	 -0.4902
 -5.0098	 -4.4053	+13.9414	 -2.2537	 -1.1175	 +0.6748
 -5.6156	 +7.9158	 +3.8086	 +0.7532	 +2.7900	 +3.1088
-13.7245	-16.7572	 +8.1200	 +0.0353	 -1.2068	 +0.8099
 +2.5200	 +1.4782	 -2.6278	 +2.7354	 +5.6821	 +3.9860
-29.2701	 +2.5122	 +3.3109	 +0.4631	 -2.7307	 -0.2869
 +9.9176	 +1.0141	 -7.5591	 +1.6241	 -3.9611	 -3.6847
 +0.1125	 -6.0171	 +1.0200	 -2.7279	 +0.3641	 +1.3299
-10.6489	 +2.1226	 +2.2600	 +3.2636	 -1.7691	 +2.3503
 +3.4345	+16.5621	-27.6582	 -2.7337	 -0.3386	 +1.2711
 -6.4831	 -3.3524	 +1.9485	 +1.8461	 -1.5514	 -1.1265
-13.5806	 +0.2096	 -0.7984	 -1.9747	 +2.6522	 +2.9157
 +9.6165	 -2.2806	 +9.0716	 +0.8970	 +2.9581	 -2.2248
 +0.4391	 +0.7282	 +5.8435	 +3.9018	 -2.4501	 +3.1410
-10.6537	+11.7432	 -5.4703	 -0.1922	 +0.9101	 +1.4164
+89.5405	-37.1718	+79.8255	 -1.5679	 -0.7709	 +0.0377
 +4.2953	 +8.8656	 +8.0753	 -2.3033	 -1.5372	 +0.3201
 -2.0866	 +5.9557	 -1.4260	 -0.2062	 +2.0647	 -4.3180
 -3.8037	 -5.8059	 -2.4357	 +2.9802	 +1.9656	 -2.9528
 +1.6862	 -1.3988	 -8.3110	 +1.6616	 -2.3870	 -2.8704
-12.9665	-15.1719	+15.6977	 -1.2698	 -1.8038	 +2.5638
-49.2882	+39.2159	-12.9631	 -0.7844	 +1.3542	 -1.1429
 -0.2591	 +6.7363	 +2.4223	 -0.4010	 +2.6501	 +0.0635
-18.9367	+12.3375	-12.5081	 +1.0959	 +1.1701	 -1.8516
 -2.5195	-16.2175	-12.7076	 -3.8337	 -0.3967	 +0.0282
+15.2169	+20.0789	 +2.3357	 +0.1097	 +2.1265	 +0.2053
+26.9736	 -1.1232	-10.0154	 +0.3958	 +1.4413	 +1.2371
-58.3283	+27.7103	+18.0698	 +0.3655	 +1.6084	 +1.5664
 -6.4090	 +9.2111	+21.2668	 +1.8188	 +1.2347	 +0.5766
 -1.7900	+19.2871	 -9.0994	 +0.8418	 +0.0154	 +0.2134
 +1.3843	 -2.3558	 -1.8586	 +1.3945	 +0.8203	 -7.4831
 +3.1807	 +0.1297	 -2.4847	 +2.7804	 +1.3551	 -0.1156
 -1.2458	 +9.3650	 -5.5973	 +2.2956	 +0.9990	 -1.8189
 +1.1270	 -8.4295	-13.3461	 -2.2912	 +0.6712	 +0.7168
 +1.0536	-14.5631	 +2.2320	 +2.2274	 -4.1338	 +1.1581
 -4.6738	 -5.6309	 -6.6843	 +0.9288	 -3.7026	 +0.9528
+22.3287	-34.5479	 +6.3314	 -0.0169	 -1.0112	 -0.7647
 +4.0079	+20.5631	 -5.9076	 -1.0103	 +2.3651	 -1.1531
 +5.5196	 -5.6088	 +3.9944	 -0.0297	 -3.7235	 -1.7837
 +4.2098	 +4.4387	 +1.0015	 -2.7590	 +1.9889	 +0.2422
 +8.8387	 -2.4956	 +3.8449	 -2.2637	 -4.7162	 +2.5108
 +2.1084	 +2.9280	 -7.6193	 +3.6146	 +0.4345	 +0.1798
 +5.3711	 +0.5455	 +5.0289	 -2.2232	 -4.3093	 -0.5961
+17.2829	-13.2339	-13.2775	 -3.4846	 +0.2373	 -0.8165
 -4.0137	 +1.4988	 +1.4237	 +0.7117	 +0.5636	 -0.9744
 +2.2931	 -5.1400	 +0.3635	 -3.8128	 -2.3980	 -2.6960
-19.7901	-50.0835	-18.7320	 +1.5272	 +1.1333	 +2.0140
+11.6924	 +9.2869	+12.3587	 +3.0452	 +0.6157	 +4.2792
 -4.5603	+20.0291	+25.3936	 -2.5570	 +1.9933	 -0.2817
 -5.0301	-20.4453	 -9.4957	 -2.2364	 +0.7099	 -2.0190
 +9.5018	+19.2296	+66.8626	 +0.3238	 +2.0951	 +0.7525
-20.9759	 +2.0638	 -3.2520	 +3.4662	 +0.9395	 +0.3411
-14.8928	 +0.3252	 -3.6090	 -5.3486	 -0.5472	 +1.2209
 +2.3919	 -1.8202	 +2.5346	 -2.9961	 +2.7030	 +2.2289
 -2.7141	+11.9241	 -4.6265	 -1.1911	 -2.9822	 -2.1000
