# Iterations: 1 of 100
# Total Energy: -6.698e+05
#    Kinetic Energy: 6.692e+05
#    Potential Energy: -1.339e+06
# Current Time: 2018-05-09 11:37:26.046676
# Elapsed Time: 0:00:14.990614
# 
# Med. Times for Sections
#    Force Computation:		5.609135
#        [5.609135]
#    Gather Particles:		0.010777
#        [0.010777]
#    Overall:		7.734817
#        [7.734817]
#    Scatter Particles:		0.001099
#        [0.001099]
#    Time Integration:		0.000144
#        [0.000144]
#    Tree Broadcast:		0.887768
#        [0.887768]
#    Tree Construction:		1.225825
#        [1.225825]
# 
# x	y	z	vx	vy	vz
# 
 -6.7827	 -4.4649	 -2.5908	 +0.0553	 +0.1701	 -0.3982
 +2.2672	-20.5022	-12.5522	 +1.2118	 +1.6877	 +1.5642
 -0.6832	 -2.9324	 +6.2280	 -1.9376	 -3.2150	 +3.2396
-22.4214	+26.0199	 -1.6154	 -2.3802	 -0.6707	 +1.1740
 -5.8774	-17.1439	 -6.5126	 +2.0544	 -2.7506	 +1.0217
 -5.0924	 +0.3375	-15.9190	 +2.6430	 +0.6656	 -1.3350
+14.6949	-14.5856	 -7.9684	 -1.0433	 -1.1822	 -1.1185
+12.1269	 +7.5206	 -5.9577	 -0.9224	 +0.5378	 -0.4812
-27.8649	-36.2428	-11.1688	 +1.8667	 +1.6073	 -0.1283
-11.5680	+22.2402	 +1.5978	 -3.3468	 +0.0829	 +0.6334
-25.1348	+10.3454	+17.5930	 +2.0220	 +1.0448	 -0.1992
 -3.3829	 -4.9601	 +0.7903	 -2.3335	 +1.5680	 -1.0861
 +4.9009	 -2.9681	 -2.6845	 -1.6471	 +2.6063	 -5.3223
+26.4316	+11.5366	-26.4149	 -1.1546	 +1.0130	 -1.2438
 -3.4081	 -3.0545	 -0.9972	 +3.5013	 -2.5297	 -1.3652
+11.5552	 +4.0563	 -0.0398	 +2.6339	 -1.5968	 -1.9168
 -7.8034	 +0.1887	 -9.0788	 -1.7560	 -4.4555	 +2.0872
 -4.1670	 -0.6484	-17.4537	 -1.6286	 +0.6061	 -2.2704
 +9.5202	 -6.5734	 +7.7264	 +0.6032	 -1.5234	 -0.3002
+105.8790	-28.1326	+78.4021	 -1.3550	 -0.8411	 +0.2117
 -7.8896	 -5.7563	 -2.1551	 +1.8347	 +1.3947	 -3.3834
 -4.1198	 +2.4736	 -8.0715	 +0.2305	 -4.3020	 -0.2580
 +6.0627	 -0.4441	-10.6724	 -1.2607	 +2.7645	 +1.4660
 -2.2021	 -5.1678	 -0.6152	 -2.7559	 -0.1008	 +5.0684
 +6.4398	 +6.9121	 -8.4305	 +1.7625	 +1.1887	 -0.5565
-33.8167	+18.9054	 +0.9273	 -2.2568	 +2.4222	 -1.3005
 -2.3636	 +2.0484	 -2.0042	 -1.8859	 -5.1701	 -3.1950
+11.7311	 -7.2691	 +2.3851	 -3.5118	 -0.5330	 +2.3706
 +8.3447	+14.1220	 +7.8838	 +3.2441	 -1.8299	 -2.0164
-19.9546	-19.9652	 -5.0983	 +3.1257	 +1.9042	 +0.5189
 -7.4014	 -2.3084	 -1.4421	 +4.0872	 -3.4148	 -4.7291
-55.7825	 +7.1306	 -1.3891	 -0.9485	 +2.0156	 +1.8289
 +0.8960	 -5.4963	-14.0320	 -4.2892	 -0.7110	 +1.4517
 +0.0003	-15.9018	 +5.7881	 -0.8119	 +1.4831	 -1.1225
-10.1433	 -2.8136	+21.3674	 +0.1736	 -0.6695	 +1.3051
 +4.2620	 +1.5384	 -0.5270	 +0.3697	 +0.8764	 +0.4990
 +3.2093	 -1.2986	 -3.6074	 +0.1769	 -5.3865	 +1.4999
 -5.3722	 +1.3311	 +4.3147	 +3.9373	 -3.2418	 +2.7799
 -2.2834	+32.1611	-11.8406	 -0.7563	 -1.4366	 +0.5945
 +3.3991	 -3.1553	 +1.1986	 +1.3843	 +4.2404	 +2.8691
+12.0884	 -9.6904	 +9.7744	 +2.4021	 -3.8003	 +0.7645
 -4.6257	+11.2379	-12.6111	 -0.4424	 -0.7647	 +1.0678
 -4.5541	 -3.7442	 -9.9598	 -2.2811	 +3.7346	 -0.7806
 -3.6243	 +4.0107	 -0.9802	 -4.1810	 -0.1704	 -0.9982
 -6.9387	+22.4855	-21.3141	 +2.3360	 +0.1256	 +0.6308
 +2.8111	 +0.2094	 -5.4251	 -0.6303	 -1.3585	 +4.8691
 -3.3306	 -0.2628	-10.8932	 +2.4102	 +4.7158	 -1.6033
+34.8426	 -4.9031	 +2.4975	 +0.2051	 -1.2934	 -1.5751
 -3.8680	 +4.2167	 +0.5248	 +2.2372	 +2.7501	 -0.2428
 -6.8693	 -1.2846	 -4.4892	 +1.9587	 +4.5904	 -0.2575
-34.4151	-57.1607	-38.7494	 +1.1121	 +0.2371	 +1.5741
 -1.0545	 -4.0925	 +1.2860	 -2.0717	 -3.4389	 -3.6573
+16.5070	-10.4473	 +5.4864	 -0.0709	 +2.5310	 +4.0235
 +2.3525	+13.2714	 +4.2073	 +2.3207	 -3.6652	 +2.3810
 +5.0245	 -5.1611	+52.5139	 +0.4819	 +2.2114	 +1.9354
-27.0853	 -6.9750	 -4.2894	 -2.0781	 +0.2876	 -0.1913
