# Iterations: 51 of 100
# Total Energy: -6.642e+05
#    Kinetic Energy: 6.584e+05
#    Potential Energy: -1.323e+06
# Current Time: 2018-05-09 12:52:34.106111
# Elapsed Time: 1 day, 1:39:05.034268
# 
# Med. Times for Sections
#    Force Computation:		1766.535042
#        [1777.1091551785.7908801765.4038371767.6662472373.7969321927.1702761749.7191161764.3696631643.1695961649.570066]
#    Gather Particles:		0.000368
#        [0.0004580.0004370.0003610.0003670.0005280.0003260.0003770.0003510.0003700.000344]
#    Overall:		1825.379030
#        [1838.2171231849.9015911825.9262891824.8317712432.5033772016.4510871805.8289881821.9689491702.4132671705.055042]
#    Scatter Particles:		0.019947
#        [0.0210490.0222590.0188390.0188440.0219980.0221810.0184580.0174920.0225300.017574]
#    Time Integration:		0.000803
#        [0.0009190.0009120.0007930.0008150.0011000.0006960.0008130.0007740.0007250.000699]
#    Tree Broadcast:		15.955196
#        [15.94801817.42136216.88228815.33268815.96237325.79331215.92726315.46601419.01632615.438328]
#    Tree Construction:		42.344379
#        [45.05881346.58882443.54517041.73890242.64515063.35798240.09142042.04360940.11657939.955262]
# 
# x	y	z	vx	vy	vz
# 
 -5.4806	 -5.0791	 -2.3592	 +0.9553	 -0.2194	 -2.9549
 +2.9412	-20.4101	-11.3622	 -0.5220	 +1.0633	 -1.0167
 +0.7931	 -4.6770	 +9.0367	 +0.8828	 -2.6534	 +1.6991
-21.6014	+26.0660	 -0.6580	 -0.3002	 +0.6662	 -1.5484
 -6.4669	-19.3086	 -5.0529	 -2.8423	 -3.4064	 -0.5053
 -5.1815	 +0.3118	-12.8490	 -1.8433	 +0.6232	 +2.7192
+15.1589	-14.5669	 -4.9468	 -1.1072	 +0.7758	 +2.3736
+13.4450	 +8.2045	 -5.4995	 +0.4561	 +1.8913	 -2.4912
-27.2451	-34.7870	 -9.8405	 -0.5456	 +3.5763	 -0.8754
-10.7810	+22.5680	 +3.0516	 -0.3964	 +1.1726	 -0.6363
-23.6394	+11.0347	+19.1280	 +1.1847	 +2.0092	 -0.5515
 -2.3949	 -7.1709	 +2.0979	 +0.0908	 -3.1004	 -1.1661
 +5.2469	 -3.0437	 +0.2829	 -1.6094	 +0.8228	 +2.0943
+27.9240	+10.8619	-24.9029	 +0.9374	 -0.6028	 -0.5355
 -0.7491	 -1.4542	 -0.3609	 +3.4965	 +3.8826	 -2.2496
+12.1552	 +3.7673	 +2.3979	 -0.8963	 -0.0249	 +1.1311
 -8.4924	 -1.3066	 -7.1691	 -2.9730	 -2.3414	 +0.5733
 -1.6839	 -0.7367	-14.2831	 +2.8967	 +0.5351	 +2.8774
 +9.9143	 -7.0801	 +8.8305	 -1.2619	 -0.2483	 -1.4967
+106.4330	-28.8338	+80.6435	 -0.8314	 -0.7051	 +0.8787
 -4.6665	 -6.0985	 -0.4788	 +4.6876	 +0.3979	 -0.2915
 -1.7749	 +2.5323	 -6.8438	 +2.7504	 +0.4701	 -0.6542
 +5.2585	 -1.3490	 -8.8307	 -3.6823	 -0.9106	 +0.4634
 -0.9979	 -3.5684	 +0.0750	 +0.4167	 +4.1491	 -1.9129
 +6.0299	 +7.0708	 -7.8387	 -2.7600	 +0.8355	 -2.1307
-32.1325	+17.6240	 +2.3114	 +1.3788	 -1.7338	 -0.8297
 -2.5165	 +0.6885	 +0.2189	 -2.0321	 -2.2325	 +0.6899
+12.3387	 -8.7687	 +3.7082	 -1.0352	 -2.0857	 -0.8594
+11.0212	+12.9479	 +9.8489	 +3.3177	 -1.7870	 +0.1549
-19.1807	-20.7002	 -1.5943	 -0.1479	 -0.5741	 +3.3315
 -7.2538	 -1.8040	 +1.5397	 -0.9932	 +1.6076	 +2.0778
-55.1050	 +7.3343	 +0.4407	 -0.5370	 +1.1390	 +0.1530
 -0.2287	 -5.3175	-10.0925	 -4.2111	 +1.1395	 +4.5144
 +1.1765	-15.3691	 +8.0329	 +0.3744	 +1.9632	 +0.7355
 -7.3364	 -2.6254	+21.7977	 +3.6142	 +1.0324	 -2.7142
 +6.3148	 +0.6503	 +1.3379	 +1.6411	 -1.0346	 +0.1123
 +4.3451	 -3.4198	 -1.1626	 -0.0368	 -3.4115	 +1.4054
 -1.9780	 +0.3452	 +5.4249	 +4.9467	 -1.3111	 -1.5740
 -1.7909	+31.6100	-10.1740	 -0.9193	 -0.5260	 -0.1825
 +6.1023	 -3.2311	 +2.5170	 +3.0357	 +0.8941	 -0.9505
+11.3694	-11.1066	+12.1037	 -3.2539	 -2.0922	 +0.9588
 -4.0594	+10.9366	-11.2505	 -0.7218	 -0.1323	 -0.5804
 -1.5446	 -3.6361	 -8.7437	 +3.9265	 +1.1868	 -0.7527
 -1.1819	 +4.7913	 -1.0080	 +2.7587	 +1.8000	 -3.4852
 -7.6389	+21.1388	-19.0187	 -3.0734	 -1.9911	 +1.0728
 +4.7771	 +1.4587	 -3.0287	 +1.6010	 +2.8947	 +1.6239
 -0.9662	 -2.2343	 -8.2750	 +2.8411	 -2.8488	 +1.9372
+36.1471	 -6.2325	 +3.4359	 +0.6047	 -1.9203	 -1.6989
 -4.2919	 +4.7497	 +3.3318	 -2.3837	 +1.4560	 +1.7116
 -5.5232	 -0.4675	 -1.9491	 +1.1963	 +2.4941	 +1.6329
-33.7613	-57.0315	-36.7403	 -0.5313	 +0.9468	 +0.4976
 +0.8316	 -2.1212	 +2.1332	 +1.6321	 +4.5963	 -2.1552
+17.2976	 -9.8966	 +6.3495	 -0.4722	 +1.9162	 -1.6777
 +2.1306	+14.0710	 +6.0550	 -2.2477	 +1.8202	 +0.0815
 +5.8608	 -4.4506	+54.8360	 -0.2173	 +2.1287	 +1.0686
-26.1628	 -8.0211	 -3.6422	 -0.0220	 -1.2850	 -2.1868
+33.7783	 -5.3287	 +6.9460	 +0.6817	 +0.8336	 +0.5079
 -4.6417	 +4.4159	 +6.2602	 -1.3675	 -3.5976	 -3.0469
 -0.1022	 -5.1876	 -0.9217	 +2.5999	 +4.2234	 +2.0580
 +2.8364	-22.0845	 +9.3739	 -2.1123	 +0.8376	 -1.6000
-11.4759	 +0.0797	+12.3796	 +2.7174	 -0.8443	 +1.9650
 -9.6075	 +2.2334	-17.3524	 -4.4678	 -0.3817	 +2.4417
 -0.1248	-10.6154	 +0.6132	 +3.6274	 -0.6556	 +1.9761
 -5.0608	 -6.1855	 -7.5461	 -0.1322	 -2.0386	 -0.2454
 +0.0186	 -4.6544	 -6.1048	 +2.2227	 -0.2371	 -1.9407
 -5.9846	 -4.6832	 -7.0378	 -0.2133	 -1.5689	 +2.3234
 +6.2817	 -1.4156	+24.7619	 +0.5048	 +1.8597	 +0.9878
-11.6020	-12.4036	+29.6981	 +2.1633	 -0.1825	 +1.0448
 -4.4782	 -7.4123	-18.5290	 -3.8232	 +1.0087	 +0.4700
 -5.0069	+10.1398	 -1.7690	 -3.7416	 -1.7461	 +3.9506
 +0.8688	 -2.7491	 +0.2483	 +2.3941	 +4.3009	 +0.0689
-12.1455	-10.6903	 -5.3669	 +0.8391	 +3.6108	 -1.5936
