# Iterations: 1501 of 10000
# Total Energy: -6.409e+05
#    Kinetic Energy: 6.865e+05
#    Potential Energy: -1.327e+06
# Current Time: 2018-05-09 15:21:16.600159
# Elapsed Time: 3:44:32.963030
# 
# Med. Times for Sections
#    Force Computation:		6.857157
#        [6.8562186.8222066.8580966.8314576.8452236.8549706.8762976.8610666.8931826.906252]
#    Gather Particles:		0.000123
#        [0.0001140.0001270.0001150.0001230.0001170.0001420.0001230.0001160.0001240.000124]
#    Overall:		8.671314
#        [8.6570288.6217838.6476738.6475428.6476638.6963818.6856008.6892048.7333768.734813]
#    Scatter Particles:		0.002330
#        [0.0027080.0020980.0024060.0021450.0025060.0021330.0027190.0025610.0022540.000711]
#    Time Integration:		0.000136
#        [0.0001170.0001140.0001790.0001150.0001720.0001750.0001750.0001060.0001540.000112]
#    Tree Broadcast:		0.861967
#        [0.8361820.8366360.8485780.8486960.8603120.8781060.8636220.8729560.8710590.875254]
#    Tree Construction:		0.956440
#        [0.9616330.9605510.9382480.9649520.9392750.9608010.9426060.9523290.9665320.952300]
# 
# x	y	z	vx	vy	vz
# 
 +0.8084	 +1.0147	 +0.0429	 +2.6490	 +3.6082	 +2.2061
-16.1617	+25.0283	 +5.2641	 -1.2215	 -0.0326	 -0.0829
 +6.7548	 +7.0596	 +1.9755	 -1.1533	 -1.6153	 +2.6885
-29.1108	 -3.7428	+11.5083	 +1.7352	 -2.5740	 +0.1391
-11.4293	+14.8480	 -0.6025	 -1.7588	 -0.4275	 -0.7250
-12.1695	 -4.3584	 +1.0525	 +1.2212	 +0.5279	 -3.5865
 +1.8671	+10.5294	 +7.9153	 +1.6785	 -1.1792	 -0.0125
 -2.6207	 -8.1398	 +3.2097	 +3.1468	 +3.3128	 -2.0568
 +3.2531	+22.1172	 +9.7914	 -0.1870	 +3.5250	 +2.6482
-23.6358	 -7.7445	 +1.3660	 +2.4715	 -2.3639	 -0.7287
 +8.5163	-14.1125	-17.0724	 -1.1013	 -3.0085	 -1.1770
 -0.2187	 +3.1349	 -5.8649	 +2.1262	 -0.4929	 -2.7782
 +8.2307	 -5.8643	 +2.1445	 +3.2447	 -0.3443	 -2.3618
 -7.1635	+13.5736	-19.8972	 -2.6181	 -1.2929	 +2.9232
 +2.9108	 +0.7661	 -3.6295	 -0.8009	 +1.7242	 -0.6758
 -2.5311	 +8.7088	 +3.5656	 +3.8996	 +0.2882	 -0.8694
 +4.7608	 +8.8419	 -4.2111	 -3.3577	 +1.4314	 -3.7624
 +8.9552	 -7.8549	 +7.2734	 +0.8796	 -0.6755	 -1.2050
 -6.0911	+12.7083	 -0.2693	 +1.9258	 -2.1452	 +2.0467
+83.4056	-40.0538	+79.8367	 -1.6433	 -0.7378	 -0.0318
 -6.2010	 -5.0506	 -2.5834	 -0.0332	 -3.3298	 -4.7414
 -3.2452	 +3.0692	-12.5274	 +0.3404	 -2.7607	 -0.5933
 +3.9175	 +5.0145	 -8.5437	 +0.8616	 +3.8092	 +0.8203
 +5.2956	 -9.5745	-11.7157	 +0.0866	 -0.8030	 +0.5069
 -0.8062	 -0.1819	 -3.4309	 +5.1681	 +2.8017	 -3.2022
-51.7255	+43.8826	-17.1825	 -0.5035	 +1.1092	 -1.0635
 -1.2165	 +1.9640	 -4.3480	 -1.3085	 -4.7997	 -0.5358
-10.8257	+13.7395	-19.2083	 +2.4084	 -0.1887	 -0.5384
-16.6370	-14.5588	 -9.1109	 -2.5320	 +1.1571	 +0.6416
+17.4689	+31.7494	+13.2873	 +0.1174	 +1.7463	 +0.7986
+25.3387	 +3.7805	 -4.4678	 -1.2982	 +1.2062	 +1.5951
-56.3403	+33.5178	+23.7956	 +0.6595	 +1.4366	 +1.4367
 +4.4471	 +9.3551	+16.7236	 +2.0891	 -0.1261	 -1.9305
 +4.5111	 +7.8273	 -5.0318	 -0.6480	 -4.1513	 +2.3322
 -2.7457	 +6.4513	-22.1499	 -0.9177	 +1.7557	 -3.1398
 +2.3691	 +1.5199	 +3.9448	 -2.8385	 -0.5471	 -0.9651
 +5.5157	 +3.9909	 -6.5219	 -0.6343	 -3.2721	 +0.7493
 -9.3512	 +7.6991	 +0.9316	 +1.1136	 +0.7317	 +4.3200
 +5.7498	-13.3661	 +1.2665	 +0.7187	 +1.3199	 -0.6463
 +1.1650	-11.6388	 +3.8309	 +0.5489	 +2.0859	 +1.6032
+21.3870	-37.0593	 +3.1393	 -0.4674	 -0.3093	 -0.8891
 -5.0876	 +4.6892	 -6.7284	 -3.3380	 +1.4910	 -2.5914
 -2.3397	 -8.9500	 -5.8292	 -1.9305	 +2.7642	 -1.8761
 -2.1006	 -5.4721	 -4.3027	 +1.9875	 -0.9601	 -2.2318
 -6.3232	-13.7422	 +8.0884	 -3.9285	 -1.6023	 -0.3265
 -1.7967	 +1.0006	 +2.4405	 -3.6874	 -2.2452	 +2.7378
 -7.7593	-10.7926	 -4.0379	 -2.1315	 -0.5154	 -4.2081
 +1.0679	 -9.2932	-13.1428	 -4.8125	 +1.9747	 +1.2625
 +7.3158	 +2.3070	 -1.4388	 +0.1897	 -0.1874	 -0.5780
-12.6993	 -1.8001	-10.2388	 -0.9107	 +2.6796	 -1.9860
-13.5979	-44.7307	-10.7741	 +1.7138	 +1.6860	 +2.1535
 -3.5390	 +0.3228	 -6.3670	 -1.1681	 +2.3064	 -0.2300
-13.9056	+26.2145	+22.1468	 -2.3057	 +1.2210	 -1.2351
-12.3904	-10.0023	-13.5329	 -1.2337	 +3.6645	 -0.1968
+10.6494	+27.0646	+69.1590	 +0.2774	 +2.0027	 +0.4669
 +1.4813	 +2.9807	 -2.1162	 +7.7468	 -0.8988	 +0.0774
-28.2359	 -5.2727	 +2.5919	 -2.2360	 -0.9890	 +1.1398
-11.6551	 +5.7992	 -1.6735	 -1.0222	 -0.3335	 -2.5626
 -2.7517	-10.0367	 -4.3564	 +0.8108	 -4.1628	 +1.8193
 -7.5372	+25.4865	-12.9777	 +2.8282	 +1.5285	 -1.4266
-16.9993	 +5.1180	-20.1856	 +3.0179	 -0.5057	 -0.6136
 -0.5417	+34.8596	 -9.6109	 +0.8252	 +0.0881	 +1.9242
 +1.3335	-12.5850	 -6.5486	 +1.9243	 -0.5935	 -1.1114
 -4.5361	 -1.5508	-10.8080	 -1.5287	 -4.7555	 -0.2375
 -3.9044	 +0.6162	 +6.2390	 +0.2456	 +0.2856	 +0.2991
 +8.0941	+13.8369	 +3.5949	 -0.3028	 +0.9755	 -0.4970
