# Iterations: 481 of 5000
# Total Energy: -4.371e+04
#    Kinetic Energy: 1.155e+06
#    Potential Energy: -1.199e+06
# Current Time: 2018-05-09 13:23:51.304176
# Elapsed Time: 1:46:45.304154
# 
# Med. Times for Sections
#    Force Computation:		1.171778
#        [1.213158, 1.228933, 3.400317, 1.294119, 4.229749, 1.130397, 0.998199, 0.593947, 0.661819, 1.057783, ]
#    Gather Particles:		0.223203
#        [0.225080, 0.222986, 0.224777, 0.222866, 0.221825, 0.224626, 0.221968, 0.222776, 0.223420, 0.229326, ]
#    Overall:		26.746238
#        [26.751409, 26.741067, 29.235511, 26.799763, 29.737186, 26.882029, 26.464308, 25.954427, 25.986496, 26.473629, ]
#    Scatter Particles:		0.016661
#        [0.016887, 0.016435, 0.017382, 0.017552, 0.015976, 0.016424, 0.015945, 0.017768, 0.016010, 0.027750, ]
#    Time Integration:		0.026904
#        [0.027517, 0.026003, 0.026394, 0.027674, 0.034707, 0.026899, 0.026909, 0.024102, 0.027301, 0.025724, ]
#    Tree Broadcast:		9.521842
#        [9.454171, 9.336901, 9.665095, 9.577057, 9.570197, 9.639091, 9.580661, 9.473487, 9.421190, 9.292445, ]
#    Tree Construction:		15.739274
#        [15.814289, 15.909410, 15.901166, 15.660081, 15.664260, 15.844229, 15.620364, 15.621995, 15.636427, 15.840238, ]
# 
# x	y	z	vx	vy	vz
# 
 -8.1504	+10.7919	 -2.0613	 -5.9131	 -0.5617	 -1.3598
 +1.3307	-13.3115	 +0.9115	 -3.6836	 +3.6365	 +1.4097
-12.9903	 +9.5651	 -4.0774	 -3.0703	 +0.1023	 +2.1628
-13.6137	+42.0816	 -5.8370	 -1.5385	 +0.4840	 -0.4107
-12.1483	 +7.1366	+11.9652	 -3.0789	 +3.4333	 -1.7434
-11.3422	 -6.9873	-27.4841	 -3.3263	 -0.3330	 +0.6638
-15.3267	+12.9151	 +1.9193	 -8.1428	 +0.2569	 +2.5806
 -8.8422	 -0.1286	 +0.1313	 -7.9417	 -1.6611	 +2.2886
-41.0121	-12.9928	 +5.7733	 -3.1373	 +3.3165	 +1.6418
-33.3606	+14.0297	 +5.1866	 -3.7819	 -2.2666	 -0.1425
-28.2180	+17.2184	+10.3833	 -1.9747	 -0.3103	 -1.9329
 -5.2879	+17.4604	 -6.4670	 -3.5122	 -1.4453	 +0.3509
-17.7141	 +9.1446	 -0.3184	 -3.7460	 -3.4249	 +1.1436
+27.0181	+18.5744	-17.7303	 -3.4336	 +0.3428	 +1.2881
 -9.6765	 +0.4156	 +2.4362	 -4.0121	 -3.1994	 +0.4894
 +2.4695	+22.7733	 -0.2324	 -5.1979	 -0.0112	 -0.1520
 -7.0854	 +1.8049	 +3.2544	 -3.4635	 +2.3835	 -2.9400
 -9.7137	 +6.2620	 +9.6735	 -6.0624	 +0.0150	 +0.5822
 -5.9589	+16.6953	 -3.9441	 -6.7872	 -0.0266	 -1.5763
+103.2239	-24.1558	+67.5697	 -3.0822	 +0.4286	 -1.2817
 -5.7998	 +7.9645	 -2.8309	 -3.5027	 -2.4002	 -0.4293
 -9.4052	 +3.9146	 +5.6484	 -3.5513	 -0.4520	 -1.0806
-18.6452	 +3.5998	 +8.2554	 -2.0363	 -1.2641	 +1.7714
 -9.3708	 +7.4013	 +1.9031	 -1.4591	 -2.4835	 +1.1972
-13.0884	 +2.2756	 +2.4782	 -6.0373	 -4.5646	 +0.9577
-18.1363	+14.9483	 -6.5220	 +0.4752	 -2.5297	 -0.2582
-31.0801	 +5.4011	 +5.2955	 -3.2869	 -1.2119	 -0.3942
-22.3112	 +7.4354	 -5.0961	 -3.7404	 +2.5553	 -1.5413
 +7.7846	+13.6293	 -7.6661	 -4.6092	 -1.9618	 -1.4065
-36.2876	 -0.6378	 +1.7022	 -2.6588	 +3.3473	 +0.6615
 -7.4316	 +1.4544	 -0.6812	 -0.2069	 +0.6896	 +0.5814
-56.2900	 -3.5470	 +8.8055	 -1.7654	 -1.1966	 +0.8074
 -9.5126	+18.3790	 +0.4996	 -4.4660	 -0.5674	 +3.4279
-13.0537	+18.4568	 -8.4980	 -3.6768	 +0.5834	 -2.0152
-13.0984	 +2.5889	 -9.5405	 +0.4042	 +1.1035	 -4.2599
-13.5362	 +3.1765	 -3.0048	 -6.0700	 +1.2037	 -2.2228
-14.3735	 +1.9784	 +1.6973	 -2.3070	 -1.9185	 -1.2527
 -5.1338	 +3.3299	 -5.8968	 -3.8582	 -2.1665	 +3.2972
 +0.6573	+21.2131	 +4.8075	 -3.0098	 -3.1918	 +1.5082
-16.6768	 +5.1145	 -3.6007	 -5.4993	 -2.8369	 -0.0893
-10.7249	 +2.5004	 +1.7919	 -5.7669	 +2.3624	 -5.1764
-30.5669	 -0.5900	 +8.7221	 -3.0019	 -2.5582	 +1.9548
 -9.4409	 +5.7685	 +5.9499	 -2.4056	 -2.0945	 +3.1696
-15.9814	 -2.2992	 +0.4668	 -1.2956	 +3.1512	 +1.5068
